0	179.5
1	222.3333333333344
2	507.99999999999187
3	1349.9999999999782
4	3157.3333333335995
5	5748.16666666603
6	8408.666666664445
7	11541.333333336075
8	14416.166666674078
9	16694.33333334294
10	18367.5000000043
11	18957.166666668934
12	19488.00000000057
13	19726.499999999785
14	19841.333333332666
15	19577.66666666697
16	19059.166666668578
17	18364.166666670957
18	17806.833333339535
19	17192.333333341518
20	16530.166666677083
21	15664.500000009713
22	14741.000000008156
23	14197.833333340543
24	13752.000000006436
25	13465.000000005903
26	13722.833333339639
27	13441.666666672489
28	12479.500000004193
29	12112.66666667017
30	11666.666666669327
31	12259.333333336872
32	13302.83333333837
33	15218.666666674368
34	18069.833333337938
35	22191.166666659577
36	27489.99999997685
37	33844.999999967156
38	42641.66666668578
39	52979.33333341571
40	64562.50000015598
41	76380.50000002842
42	89159.99999987429
43	102572.33333303609
44	116530.33333285997
45	129851.66666602094
46	142053.49999961435
47	151292.99999984718
48	156593.33333331635
49	158925.66666670598
50	157400.00000000134
51	151803.33333319577
52	142182.33333296576
53	130783.6666660403
54	117670.49999954074
55	103181.83333304951
56	88604.83333322663
57	74593.83333337656
58	62458.83333345772
59	51684.66666673053
60	41802.16666667897
61	33542.666666638586
62	26626.33333331738
63	21071.333333330258
64	16469.000000006832
65	12660.166666669445
66	9733.000000000013
67	7136.999999999018
68	5289.66666666652
69	3991.333333333637
70	2937.6666666667543
71	1971.9999999999463
72	1312.499999999995
73	831.5000000000044
74	487.66666666666555
75	344.66666666666646
76	238.00000000000023
77	129.33333333333331
78	80.0
79	72.5
80	57.33333333333333
81	23.5
82	13.333333333333332
83	4.333333333333334
84	1.5
85	0.3333333333333333
86	0.0
87	0.0
88	0.0
89	0.0
90	0.3333333333333333
91	0.6666666666666666
92	0.3333333333333333
93	0.0
94	0.0
95	0.0
96	0.5
97	1.4999999999999998
98	6.333333333333331
99	16.333333333333332
100	52.0
