Position	Percent G+C 1 .. 3962804
125	0.288
175	0.216
225	0.144
275	0.160
325	0.164
375	0.148
425	0.148
475	0.136
525	0.124
575	0.104
625	0.108
675	0.104
725	0.116
775	0.148
825	0.168
875	0.156
925	0.168
975	0.164
1025	0.144
1075	0.140
1125	0.136
1175	0.112
1225	0.148
1275	0.140
1325	0.128
1375	0.124
1425	0.140
1475	0.100
1525	0.112
1575	0.100
1625	0.096
1675	0.092
1725	0.124
1775	0.124
1825	0.160
1875	0.192
1925	0.216
1975	0.176
2025	0.168
2075	0.148
2125	0.144
2175	0.120
2225	0.132
2275	0.148
2325	0.184
2375	0.168
2425	0.228
2475	0.256
2525	0.264
2575	0.272
2625	0.304
2675	0.260
2725	0.220
2775	0.228
2825	0.228
2875	0.204
2925	0.228
2975	0.288
3025	0.272
3075	0.288
3125	0.308
3175	0.276
3225	0.268
3275	0.296
3325	0.256
3375	0.232
3425	0.256
3475	0.228
3525	0.196
3575	0.232
3625	0.264
3675	0.280
3725	0.304
3775	0.324
3825	0.304
3875	0.280
3925	0.244
3975	0.228
4025	0.260
4075	0.248
4125	0.288
4175	0.356
4225	0.380
4275	0.348
4325	0.368
4375	0.332
4425	0.252
4475	0.216
4525	0.204
4575	0.160
4625	0.156
4675	0.168
4725	0.180
4775	0.172
4825	0.176
4875	0.192
4925	0.196
4975	0.184
5025	0.156
5075	0.180
5125	0.160
5175	0.140
5225	0.132
5275	0.156
5325	0.148
5375	0.176
5425	0.184
5475	0.168
5525	0.164
5575	0.148
5625	0.112
5675	0.116
5725	0.132
5775	0.136
5825	0.164
5875	0.168
5925	0.164
5975	0.172
6025	0.168
6075	0.160
6125	0.176
6175	0.176
6225	0.184
6275	0.200
6325	0.224
6375	0.216
6425	0.244
6475	0.256
6525	0.236
6575	0.196
6625	0.196
6675	0.160
6725	0.140
6775	0.168
6825	0.184
6875	0.200
6925	0.228
6975	0.228
7025	0.200
7075	0.172
7125	0.156
7175	0.140
7225	0.140
7275	0.148
7325	0.144
7375	0.152
7425	0.156
7475	0.180
7525	0.220
7575	0.248
7625	0.248
7675	0.244
7725	0.232
7775	0.224
7825	0.244
7875	0.228
7925	0.236
7975	0.220
8025	0.208
8075	0.192
8125	0.180
8175	0.176
