Position	Percent G+C 1 .. 65290
125	0.304
175	0.264
225	0.308
275	0.336
325	0.376
375	0.416
425	0.448
475	0.404
525	0.388
575	0.380
625	0.360
675	0.324
725	0.328
775	0.304
825	0.284
875	0.264
925	0.280
975	0.268
1025	0.292
1075	0.308
1125	0.292
1175	0.308
1225	0.340
1275	0.328
1325	0.312
1375	0.348
1425	0.356
1475	0.368
1525	0.380
1575	0.392
1625	0.368
1675	0.352
1725	0.324
1775	0.320
1825	0.288
1875	0.264
1925	0.228
1975	0.220
2025	0.224
2075	0.224
2125	0.240
2175	0.316
2225	0.320
2275	0.316
2325	0.320
2375	0.344
2425	0.324
2475	0.356
2525	0.364
2575	0.368
2625	0.356
2675	0.320
2725	0.308
2775	0.320
2825	0.340
2875	0.344
2925	0.360
2975	0.356
3025	0.324
3075	0.308
3125	0.300
3175	0.276
3225	0.276
3275	0.276
3325	0.240
3375	0.220
3425	0.216
3475	0.184
3525	0.184
3575	0.200
3625	0.212
3675	0.212
3725	0.220
3775	0.216
3825	0.244
3875	0.268
3925	0.316
3975	0.324
4025	0.328
4075	0.320
4125	0.328
4175	0.292
4225	0.320
4275	0.340
4325	0.340
4375	0.336
4425	0.332
4475	0.336
4525	0.340
4575	0.328
4625	0.324
4675	0.332
4725	0.300
4775	0.284
4825	0.300
4875	0.268
4925	0.296
4975	0.320
5025	0.340
5075	0.348
5125	0.364
5175	0.328
5225	0.296
5275	0.292
5325	0.284
5375	0.272
5425	0.304
5475	0.304
5525	0.320
5575	0.336
5625	0.344
5675	0.312
5725	0.368
5775	0.356
5825	0.328
5875	0.360
5925	0.368
5975	0.360
6025	0.348
6075	0.316
6125	0.308
6175	0.352
6225	0.348
6275	0.352
6325	0.400
6375	0.424
6425	0.360
6475	0.320
6525	0.352
6575	0.376
6625	0.368
6675	0.404
6725	0.412
6775	0.388
6825	0.368
6875	0.340
6925	0.296
6975	0.260
7025	0.212
7075	0.184
7125	0.176
7175	0.176
7225	0.220
7275	0.296
7325	0.280
7375	0.268
7425	0.300
7475	0.280
7525	0.248
7575	0.268
7625	0.280
7675	0.288
7725	0.312
7775	0.312
7825	0.312
7875	0.316
7925	0.296
7975	0.276
8025	0.240
8075	0.272
8125	0.268
8175	0.272
8225	0.288
8275	0.316
8325	0.288
8375	0.292
8425	0.280
8475	0.276
8525	0.272
8575	0.268
8625	0.288
8675	0.276
8725	0.248
8775	0.268
8825	0.260
8875	0.224
8925	0.236
8975	0.252
9025	0.236
9075	0.236
9125	0.244
9175	0.268
9225	0.284
9275	0.292
9325	0.324
9375	0.352
9425	0.316
9475	0.304
9525	0.288
9575	0.276
9625	0.248
9675	0.272
9725	0.252
9775	0.236
9825	0.216
9875	0.204
9925	0.224
9975	0.220
10025	0.224
10075	0.220
10125	0.232
10175	0.188
10225	0.188
10275	0.192
10325	0.220
10375	0.228
10425	0.248
10475	0.300
10525	0.312
10575	0.328
10625	0.320
10675	0.304
10725	0.292
10775	0.276
10825	0.244
10875	0.240
10925	0.252
10975	0.252
11025	0.272
11075	0.272
11125	0.280
11175	0.308
11225	0.308
11275	0.324
11325	0.336
11375	0.336
11425	0.292
11475	0.280
11525	0.260
11575	0.260
11625	0.252
11675	0.272
11725	0.264
11775	0.248
11825	0.232
11875	0.232
11925	0.212
11975	0.204
12025	0.204
12075	0.200
12125	0.184
12175	0.208
12225	0.216
12275	0.208
12325	0.244
12375	0.292
12425	0.276
12475	0.268
12525	0.268
12575	0.260
12625	0.224
12675	0.244
12725	0.248
12775	0.248
12825	0.216
12875	0.248
12925	0.264
12975	0.268
13025	0.268
13075	0.264
13125	0.256
13175	0.252
13225	0.252
13275	0.284
13325	0.320
13375	0.304
13425	0.316
13475	0.348
13525	0.316
13575	0.284
13625	0.264
13675	0.236
13725	0.196
13775	0.244
13825	0.248
13875	0.300
13925	0.304
13975	0.304
14025	0.292
14075	0.304
14125	0.296
14175	0.272
14225	0.288
14275	0.276
14325	0.288
14375	0.268
14425	0.296
14475	0.332
14525	0.340
14575	0.328
14625	0.352
14675	0.364
14725	0.348
14775	0.340
14825	0.348
14875	0.352
14925	0.344
14975	0.332
15025	0.332
15075	0.352
15125	0.352
15175	0.352
15225	0.348
15275	0.352
15325	0.328
15375	0.336
15425	0.352
15475	0.340
15525	0.348
15575	0.352
15625	0.320
15675	0.300
15725	0.304
15775	0.284
15825	0.276
15875	0.260
15925	0.264
15975	0.260
16025	0.280
16075	0.260
16125	0.260
16175	0.208
16225	0.184
16275	0.136
16325	0.172
16375	0.188
16425	0.200
16475	0.220
16525	0.256
16575	0.252
16625	0.240
16675	0.276
16725	0.280
16775	0.264
16825	0.288
16875	0.316
16925	0.296
16975	0.328
17025	0.360
17075	0.336
17125	0.336
17175	0.352
17225	0.344
17275	0.332
17325	0.336
17375	0.328
17425	0.344
17475	0.328
17525	0.312
17575	0.312
17625	0.264
17675	0.208
17725	0.208
17775	0.188
17825	0.192
17875	0.196
17925	0.220
17975	0.216
18025	0.232
18075	0.216
18125	0.256
18175	0.276
18225	0.268
18275	0.276
18325	0.268
18375	0.280
18425	0.256
18475	0.240
18525	0.252
18575	0.256
18625	0.232
18675	0.228
18725	0.272
18775	0.280
18825	0.288
18875	0.280
18925	0.284
18975	0.260
19025	0.240
19075	0.228
19125	0.236
19175	0.248
19225	0.260
19275	0.256
19325	0.264
19375	0.268
19425	0.268
19475	0.264
19525	0.292
19575	0.284
19625	0.296
19675	0.292
19725	0.284
19775	0.276
19825	0.320
19875	0.324
19925	0.316
19975	0.320
20025	0.304
20075	0.300
20125	0.296
20175	0.300
20225	0.308
20275	0.316
20325	0.272
20375	0.252
20425	0.248
20475	0.264
20525	0.252
20575	0.264
20625	0.296
20675	0.308
20725	0.268
20775	0.252
20825	0.236
20875	0.176
20925	0.180
20975	0.212
21025	0.252
21075	0.248
21125	0.272
21175	0.280
21225	0.272
21275	0.268
21325	0.300
21375	0.320
21425	0.312
21475	0.312
21525	0.328
21575	0.300
21625	0.284
21675	0.284
21725	0.272
21775	0.264
21825	0.280
21875	0.248
21925	0.272
21975	0.236
22025	0.196
22075	0.204
22125	0.260
22175	0.264
22225	0.332
22275	0.328
22325	0.292
22375	0.288
22425	0.260
22475	0.212
22525	0.228
22575	0.248
22625	0.228
22675	0.216
22725	0.264
22775	0.256
22825	0.244
22875	0.264
22925	0.256
22975	0.220
23025	0.208
23075	0.204
23125	0.184
23175	0.200
23225	0.228
23275	0.264
23325	0.264
23375	0.264
23425	0.252
23475	0.232
23525	0.228
23575	0.252
23625	0.248
23675	0.232
23725	0.236
23775	0.256
23825	0.228
23875	0.236
23925	0.272
23975	0.272
24025	0.240
24075	0.272
24125	0.268
24175	0.248
24225	0.216
24275	0.224
24325	0.200
24375	0.216
24425	0.220
24475	0.256
24525	0.236
24575	0.280
24625	0.312
24675	0.316
24725	0.324
24775	0.344
24825	0.344
24875	0.276
24925	0.276
24975	0.320
25025	0.340
25075	0.312
25125	0.364
25175	0.376
25225	0.324
25275	0.296
25325	0.320
25375	0.288
25425	0.320
25475	0.304
25525	0.300
25575	0.280
25625	0.308
25675	0.300
25725	0.320
25775	0.356
25825	0.340
25875	0.328
25925	0.312
25975	0.360
26025	0.368
26075	0.384
26125	0.392
26175	0.440
26225	0.392
26275	0.364
26325	0.360
26375	0.360
26425	0.308
26475	0.292
26525	0.276
26575	0.296
26625	0.336
26675	0.344
26725	0.356
26775	0.388
26825	0.360
26875	0.312
26925	0.328
26975	0.324
27025	0.364
27075	0.372
27125	0.360
27175	0.324
27225	0.304
27275	0.220
27325	0.224
27375	0.224
27425	0.228
27475	0.228
27525	0.236
27575	0.248
27625	0.260
27675	0.296
27725	0.316
27775	0.348
27825	0.376
27875	0.396
27925	0.344
27975	0.332
28025	0.328
