Position	Percent G+C 1 .. 2425262
125	0.360
175	0.340
225	0.340
275	0.352
325	0.376
375	0.400
425	0.408
475	0.436
525	0.404
575	0.436
625	0.452
675	0.468
725	0.444
775	0.464
825	0.464
875	0.456
925	0.472
975	0.496
1025	0.492
1075	0.472
1125	0.448
1175	0.428
1225	0.400
1275	0.384
1325	0.384
1375	0.376
1425	0.360
1475	0.380
1525	0.380
1575	0.368
1625	0.384
1675	0.400
1725	0.392
1775	0.420
1825	0.420
1875	0.420
1925	0.412
1975	0.416
2025	0.380
2075	0.376
2125	0.372
2175	0.384
2225	0.408
2275	0.444
2325	0.444
2375	0.448
2425	0.452
2475	0.460
2525	0.424
2575	0.460
2625	0.452
2675	0.428
2725	0.396
2775	0.424
2825	0.404
2875	0.404
2925	0.424
2975	0.404
3025	0.404
3075	0.432
3125	0.440
3175	0.416
3225	0.420
3275	0.424
3325	0.412
3375	0.428
3425	0.464
3475	0.488
3525	0.508
3575	0.484
3625	0.480
3675	0.456
3725	0.468
3775	0.452
3825	0.472
3875	0.480
3925	0.500
3975	0.488
4025	0.480
4075	0.488
4125	0.484
4175	0.488
4225	0.484
4275	0.496
4325	0.504
4375	0.500
4425	0.496
4475	0.492
4525	0.460
4575	0.456
4625	0.452
4675	0.424
4725	0.428
4775	0.460
4825	0.412
4875	0.420
4925	0.468
4975	0.484
5025	0.476
5075	0.520
5125	0.528
5175	0.512
5225	0.504
5275	0.516
5325	0.500
5375	0.504
5425	0.504
5475	0.520
5525	0.540
5575	0.548
5625	0.548
5675	0.560
5725	0.552
5775	0.548
5825	0.552
5875	0.544
5925	0.516
5975	0.512
6025	0.532
6075	0.532
6125	0.516
6175	0.524
6225	0.504
6275	0.464
6325	0.496
6375	0.512
6425	0.524
6475	0.532
6525	0.540
6575	0.496
6625	0.496
6675	0.492
6725	0.512
6775	0.516
6825	0.552
6875	0.564
6925	0.540
6975	0.516
7025	0.488
7075	0.476
7125	0.484
7175	0.476
7225	0.492
7275	0.528
7325	0.528
7375	0.488
7425	0.504
7475	0.468
7525	0.440
7575	0.412
7625	0.416
7675	0.432
7725	0.460
7775	0.428
7825	0.436
7875	0.416
7925	0.436
7975	0.412
8025	0.436
8075	0.440
8125	0.456
8175	0.424
8225	0.424
8275	0.444
8325	0.404
8375	0.392
8425	0.404
8475	0.400
8525	0.408
8575	0.452
8625	0.464
8675	0.456
8725	0.512
8775	0.488
8825	0.496
8875	0.520
8925	0.512
8975	0.476
9025	0.500
9075	0.484
9125	0.480
9175	0.516
9225	0.520
9275	0.504
9325	0.508
9375	0.516
9425	0.476
9475	0.472
9525	0.468
9575	0.480
9625	0.452
9675	0.452
9725	0.456
9775	0.476
9825	0.464
9875	0.488
9925	0.504
9975	0.528
10025	0.520
10075	0.536
10125	0.504
10175	0.508
10225	0.484
10275	0.488
10325	0.468
10375	0.480
10425	0.468
10475	0.452
10525	0.436
10575	0.444
10625	0.424
10675	0.424
10725	0.460
10775	0.484
10825	0.452
10875	0.480
10925	0.472
10975	0.452
11025	0.424
11075	0.456
11125	0.464
11175	0.472
11225	0.480
11275	0.512
11325	0.524
11375	0.500
11425	0.496
11475	0.492
11525	0.464
11575	0.448
11625	0.492
11675	0.516
11725	0.540
11775	0.564
11825	0.572
11875	0.540
11925	0.536
11975	0.528
12025	0.488
12075	0.464
12125	0.472
12175	0.472
12225	0.452
12275	0.480
12325	0.508
12375	0.496
12425	0.484
12475	0.496
12525	0.496
12575	0.452
12625	0.476
12675	0.476
12725	0.460
12775	0.448
12825	0.472
12875	0.424
12925	0.416
12975	0.440
13025	0.444
13075	0.456
13125	0.484
13175	0.516
13225	0.504
13275	0.520
13325	0.532
13375	0.536
13425	0.516
13475	0.508
13525	0.516
13575	0.484
13625	0.484
13675	0.484
13725	0.480
13775	0.476
13825	0.492
13875	0.484
13925	0.460
13975	0.452
14025	0.444
14075	0.432
14125	0.432
14175	0.452
14225	0.460
14275	0.444
14325	0.432
14375	0.428
14425	0.412
14475	0.404
14525	0.412
14575	0.428
14625	0.436
14675	0.432
14725	0.456
14775	0.464
14825	0.456
14875	0.492
14925	0.524
14975	0.512
15025	0.472
15075	0.464
15125	0.464
15175	0.468
15225	0.476
15275	0.496
15325	0.536
15375	0.516
15425	0.512
15475	0.528
15525	0.552
15575	0.532
15625	0.532
15675	0.548
15725	0.520
15775	0.516
15825	0.512
15875	0.508
15925	0.484
15975	0.496
16025	0.504
16075	0.520
16125	0.500
16175	0.528
16225	0.520
16275	0.476
16325	0.412
16375	0.420
16425	0.364
16475	0.332
16525	0.336
16575	0.372
16625	0.344
16675	0.352
16725	0.384
16775	0.420
16825	0.452
16875	0.468
16925	0.484
16975	0.496
17025	0.480
