Position	Percent G+C 1 .. 5618925
125	0.264
175	0.196
225	0.136
275	0.116
325	0.136
375	0.128
425	0.128
475	0.144
525	0.176
575	0.164
625	0.180
675	0.180
725	0.184
775	0.160
825	0.156
875	0.160
925	0.168
975	0.164
1025	0.164
1075	0.172
1125	0.152
1175	0.140
1225	0.132
1275	0.136
1325	0.140
1375	0.156
1425	0.152
1475	0.168
1525	0.164
1575	0.168
1625	0.172
1675	0.176
1725	0.152
1775	0.156
1825	0.128
1875	0.152
1925	0.192
1975	0.280
2025	0.312
2075	0.356
2125	0.364
2175	0.352
2225	0.316
2275	0.328
2325	0.324
2375	0.300
2425	0.300
2475	0.308
2525	0.328
2575	0.340
2625	0.364
2675	0.368
2725	0.372
2775	0.348
2825	0.356
2875	0.372
2925	0.380
2975	0.360
3025	0.344
3075	0.360
3125	0.344
3175	0.340
3225	0.348
3275	0.360
3325	0.320
3375	0.328
3425	0.344
3475	0.344
3525	0.364
3575	0.360
3625	0.356
3675	0.336
3725	0.320
3775	0.320
3825	0.340
3875	0.344
3925	0.368
3975	0.364
4025	0.364
4075	0.360
4125	0.364
4175	0.332
4225	0.360
4275	0.308
4325	0.292
4375	0.272
4425	0.300
4475	0.304
4525	0.340
4575	0.344
4625	0.348
4675	0.320
4725	0.296
4775	0.288
4825	0.288
4875	0.296
4925	0.308
4975	0.336
5025	0.352
5075	0.364
5125	0.380
5175	0.396
5225	0.372
5275	0.380
5325	0.404
5375	0.372
5425	0.348
5475	0.324
5525	0.308
5575	0.284
5625	0.308
5675	0.316
5725	0.340
5775	0.352
5825	0.348
5875	0.336
5925	0.360
5975	0.388
6025	0.372
6075	0.404
6125	0.396
6175	0.392
6225	0.380
6275	0.384
6325	0.388
6375	0.400
6425	0.376
6475	0.376
6525	0.384
6575	0.364
6625	0.364
6675	0.372
6725	0.344
6775	0.316
6825	0.316
6875	0.320
6925	0.332
6975	0.368
7025	0.380
7075	0.344
7125	0.324
7175	0.316
7225	0.304
7275	0.340
7325	0.352
7375	0.368
7425	0.372
7475	0.388
7525	0.356
7575	0.400
7625	0.376
7675	0.360
7725	0.368
7775	0.364
7825	0.324
7875	0.368
7925	0.400
7975	0.368
8025	0.368
8075	0.404
8125	0.376
8175	0.336
8225	0.332
8275	0.336
8325	0.296
8375	0.268
8425	0.276
8475	0.292
8525	0.324
8575	0.368
8625	0.444
8675	0.488
8725	0.468
8775	0.472
8825	0.448
8875	0.416
8925	0.364
8975	0.388
9025	0.344
9075	0.336
9125	0.336
9175	0.368
9225	0.388
9275	0.420
9325	0.408
9375	0.420
9425	0.392
9475	0.352
9525	0.344
9575	0.376
9625	0.356
9675	0.316
9725	0.276
9775	0.216
9825	0.184
9875	0.156
9925	0.208
9975	0.228
10025	0.248
10075	0.232
10125	0.232
10175	0.212
10225	0.256
10275	0.292
10325	0.340
10375	0.380
10425	0.396
10475	0.348
10525	0.308
10575	0.284
10625	0.284
10675	0.272
10725	0.256
10775	0.276
10825	0.256
10875	0.244
10925	0.288
10975	0.344
11025	0.356
11075	0.388
11125	0.392
11175	0.388
11225	0.404
11275	0.424
11325	0.432
11375	0.472
11425	0.492
11475	0.488
11525	0.492
11575	0.508
11625	0.448
11675	0.440
11725	0.448
11775	0.456
11825	0.424
11875	0.460
11925	0.468
11975	0.460
12025	0.444
12075	0.508
12125	0.524
12175	0.500
12225	0.464
12275	0.448
12325	0.384
12375	0.376
12425	0.388
12475	0.428
12525	0.468
12575	0.512
12625	0.492
12675	0.468
12725	0.484
12775	0.476
12825	0.472
12875	0.476
12925	0.500
12975	0.472
13025	0.492
13075	0.476
13125	0.480
13175	0.484
13225	0.492
13275	0.476
13325	0.472
13375	0.484
13425	0.484
13475	0.480
13525	0.476
13575	0.488
13625	0.476
13675	0.480
13725	0.508
13775	0.488
13825	0.472
13875	0.480
13925	0.452
13975	0.404
14025	0.408
14075	0.424
14125	0.404
14175	0.440
14225	0.456
14275	0.452
14325	0.448
14375	0.476
14425	0.444
14475	0.436
14525	0.448
14575	0.452
14625	0.436
14675	0.436
14725	0.436
14775	0.428
14825	0.404
14875	0.388
14925	0.404
14975	0.412
15025	0.392
15075	0.388
15125	0.384
15175	0.380
15225	0.416
15275	0.436
15325	0.440
15375	0.464
15425	0.432
15475	0.404
15525	0.380
15575	0.392
15625	0.396
15675	0.436
15725	0.456
15775	0.476
15825	0.484
15875	0.468
15925	0.456
15975	0.424
16025	0.448
16075	0.460
16125	0.484
16175	0.480
16225	0.488
16275	0.468
16325	0.476
16375	0.472
16425	0.480
16475	0.500
16525	0.508
16575	0.464
16625	0.452
16675	0.440
16725	0.436
16775	0.412
16825	0.436
16875	0.456
16925	0.468
16975	0.448
17025	0.468
17075	0.488
17125	0.476
