Position	Percent G+C 1 .. 41083
125	0.168
175	0.176
225	0.212
275	0.236
325	0.192
375	0.188
425	0.196
475	0.168
525	0.172
575	0.176
625	0.172
675	0.184
725	0.188
775	0.192
825	0.228
875	0.228
925	0.232
975	0.232
1025	0.220
1075	0.192
1125	0.208
1175	0.172
1225	0.200
1275	0.224
1325	0.216
1375	0.208
1425	0.224
1475	0.208
1525	0.200
1575	0.228
1625	0.204
1675	0.192
1725	0.192
1775	0.208
1825	0.216
1875	0.252
1925	0.260
1975	0.264
2025	0.272
2075	0.260
2125	0.264
2175	0.260
2225	0.276
2275	0.236
2325	0.224
2375	0.240
2425	0.260
2475	0.244
2525	0.288
2575	0.328
2625	0.272
2675	0.296
2725	0.280
2775	0.252
2825	0.196
2875	0.208
2925	0.164
2975	0.184
3025	0.196
3075	0.216
3125	0.248
3175	0.260
3225	0.244
3275	0.212
3325	0.204
3375	0.180
3425	0.180
3475	0.196
3525	0.200
3575	0.208
3625	0.224
3675	0.252
3725	0.244
3775	0.256
3825	0.256
3875	0.256
3925	0.240
3975	0.240
4025	0.220
4075	0.220
4125	0.224
4175	0.224
4225	0.228
4275	0.268
4325	0.280
4375	0.268
4425	0.288
4475	0.264
4525	0.248
4575	0.252
4625	0.284
4675	0.264
4725	0.296
4775	0.316
4825	0.332
4875	0.292
4925	0.272
4975	0.284
5025	0.256
5075	0.240
5125	0.256
5175	0.268
5225	0.240
5275	0.256
5325	0.236
5375	0.216
5425	0.216
5475	0.192
5525	0.176
5575	0.168
5625	0.172
5675	0.160
5725	0.192
5775	0.192
5825	0.196
5875	0.176
5925	0.192
5975	0.188
6025	0.216
6075	0.196
6125	0.232
6175	0.244
6225	0.236
6275	0.208
6325	0.252
6375	0.224
6425	0.208
6475	0.208
6525	0.200
6575	0.180
6625	0.192
6675	0.188
6725	0.180
6775	0.196
6825	0.196
6875	0.192
6925	0.184
6975	0.164
7025	0.164
7075	0.168
7125	0.168
7175	0.172
7225	0.172
7275	0.188
7325	0.216
7375	0.228
7425	0.212
7475	0.252
7525	0.232
7575	0.188
7625	0.184
7675	0.176
7725	0.168
7775	0.180
7825	0.192
7875	0.188
7925	0.208
7975	0.208
8025	0.196
8075	0.188
8125	0.204
8175	0.208
8225	0.224
8275	0.240
8325	0.252
8375	0.240
8425	0.248
8475	0.260
8525	0.260
8575	0.248
8625	0.252
8675	0.228
8725	0.216
8775	0.204
8825	0.220
8875	0.220
8925	0.252
8975	0.272
9025	0.292
9075	0.276
9125	0.272
9175	0.264
9225	0.228
9275	0.196
9325	0.200
9375	0.196
9425	0.184
9475	0.184
9525	0.208
9575	0.224
9625	0.236
9675	0.240
9725	0.236
9775	0.220
9825	0.200
9875	0.184
9925	0.200
9975	0.204
10025	0.224
10075	0.232
10125	0.240
10175	0.216
10225	0.192
10275	0.164
10325	0.176
10375	0.168
10425	0.160
10475	0.176
10525	0.180
10575	0.168
10625	0.188
10675	0.204
10725	0.192
10775	0.180
10825	0.192
10875	0.196
10925	0.212
10975	0.224
11025	0.228
11075	0.232
11125	0.220
11175	0.200
11225	0.236
11275	0.232
11325	0.228
11375	0.200
11425	0.200
11475	0.184
11525	0.196
11575	0.176
11625	0.192
11675	0.188
11725	0.184
11775	0.232
11825	0.248
11875	0.268
11925	0.300
11975	0.288
12025	0.256
12075	0.252
12125	0.236
12175	0.232
12225	0.232
12275	0.208
12325	0.224
12375	0.232
12425	0.244
12475	0.252
12525	0.304
12575	0.308
12625	0.304
12675	0.276
12725	0.276
12775	0.232
12825	0.232
12875	0.244
12925	0.240
12975	0.232
13025	0.236
13075	0.208
13125	0.192
13175	0.188
13225	0.200
13275	0.200
13325	0.200
13375	0.208
13425	0.208
13475	0.216
13525	0.228
13575	0.228
13625	0.228
13675	0.244
13725	0.212
13775	0.192
13825	0.184
13875	0.176
13925	0.180
13975	0.192
14025	0.204
14075	0.220
14125	0.228
14175	0.240
14225	0.248
14275	0.220
14325	0.232
14375	0.212
14425	0.176
14475	0.172
14525	0.180
14575	0.176
14625	0.196
14675	0.188
14725	0.168
14775	0.176
14825	0.152
14875	0.144
14925	0.160
14975	0.164
15025	0.164
15075	0.164
15125	0.156
15175	0.148
15225	0.164
15275	0.184
15325	0.196
15375	0.204
15425	0.220
15475	0.244
15525	0.228
15575	0.212
15625	0.196
15675	0.184
15725	0.164
15775	0.168
15825	0.176
15875	0.188
15925	0.176
15975	0.212
16025	0.232
16075	0.236
16125	0.248
16175	0.252
16225	0.212
16275	0.192
16325	0.180
16375	0.168
16425	0.164
16475	0.144
16525	0.152
16575	0.208
16625	0.196
16675	0.184
16725	0.172
16775	0.168
16825	0.116
16875	0.144
16925	0.176
16975	0.192
17025	0.164
17075	0.216
17125	0.252
17175	0.236
17225	0.240
17275	0.264
17325	0.244
17375	0.212
17425	0.224
17475	0.224
17525	0.232
17575	0.204
17625	0.236
17675	0.236
17725	0.240
17775	0.236
17825	0.244
17875	0.188
17925	0.188
17975	0.228
18025	0.228
18075	0.216
18125	0.208
18175	0.204
18225	0.164
18275	0.192
18325	0.268
18375	0.328
18425	0.388
18475	0.428
18525	0.460
18575	0.420
18625	0.396
18675	0.364
18725	0.352
18775	0.268
18825	0.244
18875	0.228
18925	0.180
18975	0.160
19025	0.172
19075	0.168
19125	0.148
19175	0.172
19225	0.156
19275	0.156
19325	0.152
19375	0.188
19425	0.208
19475	0.216
19525	0.212
19575	0.220
19625	0.200
19675	0.208
19725	0.220
19775	0.216
19825	0.200
19875	0.200
19925	0.160
19975	0.164
20025	0.200
20075	0.248
20125	0.304
20175	0.404
20225	0.452
20275	0.484
20325	0.496
20375	0.456
20425	0.424
20475	0.388
20525	0.344
20575	0.300
20625	0.272
20675	0.200
20725	0.204
20775	0.200
20825	0.200
20875	0.204
20925	0.220
20975	0.184
21025	0.184
21075	0.208
21125	0.220
21175	0.216
21225	0.228
21275	0.224
21325	0.184
21375	0.188
21425	0.184
21475	0.180
21525	0.168
21575	0.168
21625	0.192
21675	0.208
21725	0.248
21775	0.300
21825	0.300
21875	0.252
21925	0.236
21975	0.184
22025	0.128
22075	0.132
22125	0.136
22175	0.128
22225	0.136
22275	0.176
22325	0.220
22375	0.240
22425	0.248
22475	0.244
22525	0.216
22575	0.200
22625	0.212
22675	0.232
22725	0.244
22775	0.256
22825	0.236
22875	0.228
22925	0.212
22975	0.204
23025	0.208
23075	0.236
23125	0.200
23175	0.184
23225	0.168
23275	0.160
23325	0.128
23375	0.148
23425	0.160
23475	0.196
23525	0.192
23575	0.204
23625	0.232
23675	0.240
23725	0.228
23775	0.232
23825	0.204
23875	0.184
23925	0.212
23975	0.236
24025	0.236
24075	0.292
24125	0.328
24175	0.320
24225	0.316
24275	0.344
24325	0.336
24375	0.292
24425	0.304
24475	0.292
24525	0.268
24575	0.248
24625	0.288
24675	0.280
24725	0.272
24775	0.288
24825	0.272
24875	0.252
24925	0.224
24975	0.216
25025	0.204
25075	0.236
25125	0.216
25175	0.192
25225	0.184
25275	0.236
25325	0.248
25375	0.264
25425	0.292
25475	0.332
25525	0.292
25575	0.260
25625	0.256
25675	0.248
25725	0.244
25775	0.260
25825	0.260
25875	0.264
25925	0.276
25975	0.264
26025	0.216
26075	0.208
26125	0.212
26175	0.200
26225	0.200
26275	0.244
26325	0.300
26375	0.292
26425	0.352
26475	0.412
26525	0.404
26575	0.344
26625	0.364
26675	0.348
26725	0.276
26775	0.236
26825	0.236
26875	0.188
26925	0.168
26975	0.164
27025	0.168
27075	0.160
27125	0.160
27175	0.144
27225	0.132
27275	0.124
27325	0.124
27375	0.148
27425	0.136
27475	0.152
27525	0.164
27575	0.152
27625	0.144
27675	0.152
27725	0.148
27775	0.144
27825	0.172
27875	0.168
27925	0.164
27975	0.148
28025	0.164
28075	0.164
28125	0.152
28175	0.140
28225	0.168
28275	0.156
28325	0.140
28375	0.172
28425	0.184
28475	0.200
28525	0.200
28575	0.196
28625	0.172
28675	0.160
28725	0.168
28775	0.184
28825	0.216
28875	0.228
28925	0.256
28975	0.248
29025	0.296
29075	0.324
29125	0.356
29175	0.352
29225	0.360
29275	0.304
29325	0.260
29375	0.232
29425	0.232
29475	0.220
29525	0.192
29575	0.200
29625	0.192
29675	0.188
29725	0.152
29775	0.208
29825	0.220
29875	0.256
29925	0.296
29975	0.320
30025	0.308
30075	0.344
30125	0.344
30175	0.336
30225	0.372
30275	0.360
30325	0.340
30375	0.312
30425	0.284
30475	0.268
30525	0.276
30575	0.264
30625	0.260
30675	0.264
30725	0.256
30775	0.276
30825	0.284
30875	0.300
30925	0.312
30975	0.292
31025	0.276
31075	0.276
31125	0.284
31175	0.260
31225	0.296
31275	0.292
31325	0.284
31375	0.272
31425	0.280
31475	0.256
31525	0.268
31575	0.268
31625	0.296
31675	0.324
31725	0.316
31775	0.304
31825	0.320
31875	0.288
31925	0.264
31975	0.280
32025	0.280
32075	0.252
32125	0.268
32175	0.276
32225	0.252
32275	0.228
32325	0.236
32375	0.196
32425	0.176
32475	0.192
32525	0.204
32575	0.208
32625	0.236
32675	0.284
32725	0.272
32775	0.280
32825	0.268
32875	0.280
32925	0.252
32975	0.272
33025	0.288
33075	0.308
33125	0.312
33175	0.304
33225	0.308
33275	0.292
33325	0.284
33375	0.280
33425	0.292
33475	0.280
33525	0.288
33575	0.268
33625	0.280
33675	0.288
33725	0.264
33775	0.260
33825	0.288
33875	0.284
33925	0.272
33975	0.292
34025	0.288
34075	0.300
34125	0.268
34175	0.268
34225	0.284
34275	0.292
34325	0.284
34375	0.308
34425	0.296
34475	0.280
34525	0.288
34575	0.288
34625	0.272
34675	0.308
34725	0.328
34775	0.328
34825	0.328
34875	0.316
34925	0.260
34975	0.236
35025	0.200
35075	0.160
35125	0.152
35175	0.156
35225	0.140
35275	0.152
35325	0.160
35375	0.196
35425	0.216
35475	0.256
35525	0.252
35575	0.252
35625	0.228
35675	0.256
35725	0.244
35775	0.228
35825	0.224
35875	0.256
35925	0.256
35975	0.256
36025	0.264
36075	0.268
36125	0.252
36175	0.244
36225	0.268
36275	0.296
36325	0.332
36375	0.392
36425	0.400
36475	0.400
36525	0.424
36575	0.396
36625	0.320
36675	0.328
36725	0.280
36775	0.264
36825	0.276
36875	0.272
36925	0.268
36975	0.280
37025	0.272
37075	0.256
37125	0.264
37175	0.240
37225	0.264
37275	0.256
37325	0.308
37375	0.364
37425	0.400
37475	0.384
37525	0.372
37575	0.348
37625	0.312
37675	0.268
37725	0.260
37775	0.228
37825	0.192
37875	0.172
37925	0.184
37975	0.184
38025	0.232
38075	0.264
38125	0.264
38175	0.240
38225	0.256
38275	0.264
38325	0.268
38375	0.292
38425	0.308
38475	0.316
38525	0.340
38575	0.328
38625	0.332
38675	0.324
38725	0.316
38775	0.288
38825	0.324
38875	0.296
38925	0.276
38975	0.228
39025	0.236
39075	0.188
39125	0.200
39175	0.228
39225	0.244
39275	0.216
39325	0.212
39375	0.204
39425	0.208
39475	0.220
39525	0.224
39575	0.244
39625	0.232
39675	0.228
39725	0.220
39775	0.232
39825	0.220
39875	0.232
39925	0.204
39975	0.196
40025	0.168
40075	0.172
40125	0.176
40175	0.188
40225	0.196
40275	0.196
40325	0.212
40375	0.188
40425	0.188
40475	0.192
40525	0.192
40575	0.148
40625	0.164
40675	0.196
40725	0.208
40775	0.224
40825	0.248
40875	0.252
40925	0.212
