Position	Percent G+C 1 .. 15337
125	0.168
175	0.168
225	0.140
275	0.124
325	0.128
375	0.148
425	0.152
475	0.164
525	0.164
575	0.164
625	0.156
675	0.132
725	0.136
775	0.136
825	0.136
875	0.120
925	0.120
975	0.136
1025	0.140
1075	0.144
1125	0.148
1175	0.160
1225	0.160
1275	0.172
1325	0.188
1375	0.204
1425	0.192
1475	0.204
1525	0.204
1575	0.208
1625	0.196
1675	0.224
1725	0.236
1775	0.232
1825	0.236
1875	0.280
1925	0.284
1975	0.248
2025	0.248
2075	0.228
2125	0.172
2175	0.144
2225	0.136
2275	0.120
2325	0.128
2375	0.136
2425	0.144
2475	0.160
2525	0.192
2575	0.196
2625	0.240
2675	0.272
2725	0.304
2775	0.360
2825	0.420
2875	0.456
2925	0.504
2975	0.520
3025	0.524
3075	0.520
3125	0.512
3175	0.484
3225	0.520
3275	0.508
3325	0.508
3375	0.500
3425	0.516
3475	0.508
3525	0.488
3575	0.484
3625	0.504
3675	0.508
3725	0.516
3775	0.540
3825	0.556
3875	0.552
3925	0.544
3975	0.516
4025	0.512
4075	0.476
4125	0.468
4175	0.452
4225	0.448
4275	0.432
4325	0.448
4375	0.448
4425	0.468
4475	0.460
4525	0.476
4575	0.468
4625	0.480
4675	0.480
4725	0.480
4775	0.444
4825	0.476
4875	0.448
4925	0.432
4975	0.432
5025	0.448
5075	0.416
5125	0.440
5175	0.460
5225	0.472
5275	0.504
5325	0.564
5375	0.552
5425	0.548
5475	0.536
5525	0.508
5575	0.480
5625	0.500
5675	0.472
5725	0.496
5775	0.500
5825	0.492
5875	0.468
5925	0.500
5975	0.480
6025	0.496
6075	0.500
6125	0.536
6175	0.536
6225	0.552
6275	0.556
6325	0.532
6375	0.524
6425	0.508
6475	0.488
6525	0.460
6575	0.468
6625	0.428
6675	0.440
6725	0.452
6775	0.472
6825	0.480
6875	0.492
6925	0.512
6975	0.516
7025	0.504
7075	0.488
7125	0.484
7175	0.428
7225	0.412
7275	0.400
7325	0.428
7375	0.444
7425	0.432
7475	0.436
7525	0.460
7575	0.428
7625	0.428
7675	0.448
7725	0.424
7775	0.440
7825	0.456
7875	0.448
7925	0.484
7975	0.524
8025	0.492
8075	0.500
8125	0.508
8175	0.528
8225	0.516
8275	0.552
8325	0.588
8375	0.604
8425	0.580
8475	0.600
8525	0.572
8575	0.544
8625	0.540
8675	0.532
8725	0.500
8775	0.508
8825	0.484
8875	0.456
8925	0.444
8975	0.428
9025	0.420
9075	0.404
9125	0.412
9175	0.440
9225	0.476
9275	0.492
9325	0.528
9375	0.536
9425	0.520
9475	0.528
9525	0.544
9575	0.564
9625	0.596
9675	0.612
9725	0.620
9775	0.620
9825	0.572
9875	0.528
9925	0.508
9975	0.460
10025	0.448
10075	0.480
10125	0.496
10175	0.512
10225	0.540
10275	0.568
10325	0.580
10375	0.592
10425	0.584
10475	0.592
10525	0.552
10575	0.516
10625	0.516
10675	0.508
10725	0.484
10775	0.464
10825	0.476
10875	0.432
10925	0.432
10975	0.428
11025	0.428
11075	0.416
11125	0.448
11175	0.436
11225	0.436
11275	0.440
11325	0.444
11375	0.432
11425	0.432
11475	0.456
11525	0.480
11575	0.504
11625	0.512
11675	0.512
11725	0.484
11775	0.468
11825	0.444
11875	0.424
11925	0.440
11975	0.472
12025	0.472
12075	0.468
12125	0.484
12175	0.500
12225	0.504
12275	0.500
12325	0.504
12375	0.504
12425	0.484
12475	0.452
12525	0.468
12575	0.476
12625	0.452
12675	0.408
12725	0.388
12775	0.340
12825	0.288
12875	0.244
12925	0.268
12975	0.240
13025	0.208
13075	0.176
13125	0.156
13175	0.108
13225	0.100
13275	0.120
13325	0.128
13375	0.164
13425	0.176
13475	0.180
13525	0.156
13575	0.148
13625	0.140
13675	0.136
13725	0.116
13775	0.120
13825	0.120
13875	0.112
13925	0.080
13975	0.092
14025	0.120
14075	0.128
14125	0.128
14175	0.148
14225	0.164
14275	0.152
14325	0.152
14375	0.152
14425	0.160
14475	0.132
14525	0.108
14575	0.128
14625	0.116
14675	0.112
14725	0.136
14775	0.144
14825	0.132
14875	0.128
14925	0.124
14975	0.116
15025	0.128
15075	0.132
15125	0.204
15175	0.272
