Position	Percent G+C 1 .. 89857
125	0.148
175	0.160
225	0.160
275	0.156
325	0.160
375	0.148
425	0.144
475	0.172
525	0.180
575	0.168
625	0.160
675	0.144
725	0.132
775	0.152
825	0.192
875	0.200
925	0.228
975	0.248
1025	0.228
1075	0.220
1125	0.228
1175	0.252
1225	0.260
1275	0.280
1325	0.312
1375	0.320
1425	0.284
1475	0.300
1525	0.280
1575	0.248
1625	0.276
1675	0.296
1725	0.284
1775	0.332
1825	0.404
1875	0.440
1925	0.468
1975	0.496
2025	0.516
2075	0.508
2125	0.520
2175	0.552
2225	0.556
2275	0.564
2325	0.560
2375	0.568
2425	0.564
2475	0.576
2525	0.588
2575	0.620
2625	0.608
2675	0.648
2725	0.668
2775	0.680
2825	0.660
2875	0.664
2925	0.628
2975	0.628
3025	0.608
3075	0.596
3125	0.580
3175	0.576
3225	0.552
3275	0.548
3325	0.556
3375	0.544
3425	0.568
3475	0.564
3525	0.548
3575	0.560
3625	0.552
3675	0.520
3725	0.512
3775	0.520
3825	0.520
3875	0.576
3925	0.584
3975	0.596
4025	0.600
4075	0.568
4125	0.540
4175	0.548
4225	0.560
4275	0.572
4325	0.600
4375	0.616
4425	0.640
4475	0.672
4525	0.668
4575	0.636
4625	0.632
4675	0.584
4725	0.520
4775	0.552
4825	0.552
4875	0.508
4925	0.484
4975	0.476
5025	0.420
5075	0.428
5125	0.432
5175	0.476
5225	0.520
5275	0.540
5325	0.544
5375	0.568
5425	0.564
5475	0.572
5525	0.560
5575	0.564
5625	0.552
5675	0.560
5725	0.584
5775	0.616
5825	0.668
5875	0.696
5925	0.708
5975	0.676
6025	0.644
6075	0.576
6125	0.580
6175	0.560
6225	0.548
6275	0.568
6325	0.552
6375	0.556
6425	0.592
6475	0.620
6525	0.616
6575	0.660
6625	0.640
6675	0.600
6725	0.580
6775	0.564
6825	0.544
6875	0.528
6925	0.500
6975	0.476
7025	0.468
7075	0.464
7125	0.456
7175	0.472
7225	0.476
7275	0.492
7325	0.516
7375	0.536
7425	0.564
7475	0.556
7525	0.532
7575	0.504
7625	0.496
7675	0.452
7725	0.464
7775	0.484
7825	0.476
7875	0.488
7925	0.520
7975	0.504
8025	0.500
8075	0.516
8125	0.500
8175	0.480
8225	0.492
8275	0.488
8325	0.488
8375	0.484
8425	0.476
8475	0.480
8525	0.484
8575	0.496
8625	0.508
8675	0.508
8725	0.488
8775	0.500
8825	0.500
8875	0.492
8925	0.520
8975	0.572
9025	0.556
9075	0.556
9125	0.564
9175	0.564
9225	0.536
9275	0.512
9325	0.512
9375	0.532
9425	0.528
9475	0.532
9525	0.532
9575	0.528
9625	0.500
9675	0.500
9725	0.492
9775	0.540
9825	0.552
9875	0.588
9925	0.592
9975	0.592
10025	0.596
10075	0.568
10125	0.540
10175	0.560
10225	0.564
10275	0.560
10325	0.572
10375	0.564
10425	0.524
10475	0.552
10525	0.560
10575	0.544
10625	0.540
10675	0.552
10725	0.516
10775	0.500
10825	0.516
10875	0.520
10925	0.524
10975	0.548
11025	0.560
11075	0.564
11125	0.580
11175	0.580
11225	0.568
11275	0.552
11325	0.540
11375	0.560
11425	0.544
11475	0.556
11525	0.552
11575	0.576
11625	0.532
11675	0.544
11725	0.524
11775	0.524
11825	0.500
11875	0.528
11925	0.552
11975	0.544
12025	0.540
12075	0.540
12125	0.524
12175	0.508
12225	0.508
12275	0.500
12325	0.528
12375	0.544
12425	0.548
12475	0.560
12525	0.552
12575	0.528
12625	0.524
12675	0.500
12725	0.496
12775	0.512
12825	0.532
12875	0.512
12925	0.540
12975	0.540
13025	0.552
13075	0.556
13125	0.596
13175	0.596
13225	0.612
13275	0.612
13325	0.584
13375	0.560
13425	0.540
13475	0.524
13525	0.528
13575	0.516
13625	0.512
13675	0.520
13725	0.512
13775	0.488
13825	0.488
13875	0.500
13925	0.484
13975	0.480
14025	0.452
14075	0.440
14125	0.420
14175	0.432
14225	0.408
14275	0.444
14325	0.484
14375	0.484
14425	0.468
14475	0.520
14525	0.520
14575	0.528
14625	0.532
14675	0.536
14725	0.516
14775	0.512
14825	0.508
14875	0.460
14925	0.472
14975	0.476
15025	0.460
15075	0.444
15125	0.492
15175	0.472
15225	0.468
15275	0.448
15325	0.432
15375	0.416
15425	0.440
15475	0.420
15525	0.432
15575	0.448
15625	0.456
15675	0.448
15725	0.452
15775	0.456
15825	0.424
15875	0.428
15925	0.436
15975	0.464
16025	0.524
16075	0.588
16125	0.632
16175	0.656
16225	0.680
16275	0.676
16325	0.684
16375	0.656
16425	0.640
16475	0.596
16525	0.588
16575	0.592
16625	0.620
16675	0.624
16725	0.664
16775	0.664
16825	0.628
16875	0.608
16925	0.604
16975	0.576
17025	0.540
17075	0.532
17125	0.544
17175	0.552
17225	0.568
17275	0.592
17325	0.620
17375	0.604
