Position	Percent G+C 1 .. 6811
125	0.128
175	0.124
225	0.156
275	0.148
325	0.160
375	0.156
425	0.148
475	0.140
525	0.148
575	0.144
625	0.148
675	0.156
725	0.132
775	0.136
825	0.140
875	0.140
925	0.140
975	0.184
1025	0.184
1075	0.180
1125	0.184
1175	0.164
1225	0.104
1275	0.100
1325	0.128
1375	0.152
1425	0.196
1475	0.252
1525	0.276
1575	0.252
1625	0.260
1675	0.284
1725	0.276
1775	0.296
1825	0.328
1875	0.320
1925	0.312
1975	0.300
2025	0.296
2075	0.296
2125	0.296
2175	0.268
2225	0.280
2275	0.280
2325	0.288
2375	0.288
2425	0.312
2475	0.332
2525	0.336
2575	0.316
2625	0.316
2675	0.284
2725	0.260
2775	0.228
2825	0.244
2875	0.244
2925	0.228
2975	0.224
3025	0.272
3075	0.260
3125	0.272
3175	0.308
3225	0.328
3275	0.292
3325	0.284
3375	0.260
3425	0.276
3475	0.272
3525	0.272
3575	0.264
3625	0.280
3675	0.260
3725	0.264
3775	0.276
3825	0.268
3875	0.268
3925	0.288
3975	0.276
4025	0.284
4075	0.316
4125	0.344
4175	0.320
4225	0.336
4275	0.364
4325	0.336
4375	0.284
4425	0.288
4475	0.320
4525	0.288
4575	0.300
4625	0.336
4675	0.312
4725	0.240
4775	0.184
4825	0.144
4875	0.104
4925	0.120
4975	0.112
5025	0.112
5075	0.116
5125	0.112
5175	0.092
5225	0.100
5275	0.116
5325	0.116
5375	0.128
5425	0.144
5475	0.140
5525	0.132
5575	0.136
5625	0.132
5675	0.112
5725	0.112
5775	0.132
5825	0.168
5875	0.160
5925	0.164
5975	0.172
6025	0.180
6075	0.156
6125	0.160
6175	0.160
6225	0.160
6275	0.188
6325	0.172
6375	0.204
6425	0.212
6475	0.224
6525	0.196
6575	0.204
6625	0.216
6675	0.212
