Position	Percent G+C 1 .. 33670
125	0.200
175	0.220
225	0.232
275	0.244
325	0.272
375	0.256
425	0.260
475	0.284
525	0.232
575	0.208
625	0.220
675	0.200
725	0.184
775	0.212
825	0.200
875	0.196
925	0.188
975	0.180
1025	0.188
1075	0.204
1125	0.220
1175	0.232
1225	0.236
1275	0.236
1325	0.256
1375	0.240
1425	0.228
1475	0.208
1525	0.208
1575	0.188
1625	0.208
1675	0.204
1725	0.224
1775	0.208
1825	0.212
1875	0.184
1925	0.200
1975	0.212
2025	0.244
2075	0.220
2125	0.208
2175	0.196
2225	0.164
2275	0.132
2325	0.156
2375	0.176
2425	0.168
2475	0.188
2525	0.248
2575	0.288
2625	0.272
2675	0.272
2725	0.264
2775	0.208
2825	0.168
2875	0.188
2925	0.212
2975	0.204
3025	0.200
3075	0.204
3125	0.204
3175	0.200
3225	0.208
3275	0.188
3325	0.180
3375	0.196
3425	0.180
3475	0.184
3525	0.212
3575	0.252
3625	0.236
3675	0.256
3725	0.264
3775	0.264
3825	0.224
3875	0.252
3925	0.288
3975	0.272
4025	0.260
4075	0.292
4125	0.304
4175	0.264
4225	0.280
4275	0.284
4325	0.260
4375	0.204
4425	0.212
4475	0.192
4525	0.220
4575	0.208
4625	0.256
4675	0.236
4725	0.232
4775	0.216
4825	0.232
4875	0.196
4925	0.232
4975	0.272
5025	0.272
5075	0.268
5125	0.284
5175	0.228
5225	0.184
5275	0.204
5325	0.212
5375	0.212
5425	0.232
5475	0.256
5525	0.236
5575	0.220
5625	0.212
5675	0.228
5725	0.268
5775	0.268
5825	0.236
5875	0.204
5925	0.200
5975	0.136
6025	0.132
6075	0.172
6125	0.176
6175	0.168
6225	0.216
6275	0.260
6325	0.280
6375	0.308
6425	0.328
6475	0.292
6525	0.232
6575	0.228
6625	0.220
6675	0.212
6725	0.212
6775	0.232
6825	0.228
6875	0.220
6925	0.204
6975	0.216
7025	0.200
7075	0.184
7125	0.188
7175	0.176
7225	0.172
7275	0.216
7325	0.276
7375	0.276
7425	0.280
7475	0.276
7525	0.244
7575	0.188
7625	0.188
7675	0.184
7725	0.176
7775	0.164
7825	0.200
7875	0.240
7925	0.276
7975	0.272
8025	0.288
8075	0.252
8125	0.216
8175	0.204
8225	0.208
8275	0.180
8325	0.184
8375	0.208
8425	0.200
8475	0.208
8525	0.264
8575	0.256
8625	0.268
8675	0.304
8725	0.320
8775	0.304
8825	0.304
8875	0.272
8925	0.236
8975	0.224
9025	0.212
9075	0.216
9125	0.224
9175	0.228
9225	0.252
9275	0.252
9325	0.272
9375	0.252
9425	0.244
9475	0.232
9525	0.208
9575	0.180
9625	0.188
9675	0.196
9725	0.188
9775	0.208
9825	0.216
9875	0.212
9925	0.216
9975	0.204
10025	0.204
10075	0.216
10125	0.252
10175	0.284
10225	0.348
10275	0.384
10325	0.444
10375	0.456
10425	0.424
10475	0.408
10525	0.380
10575	0.292
10625	0.268
10675	0.264
10725	0.216
10775	0.196
10825	0.216
10875	0.220
10925	0.204
10975	0.244
11025	0.320
11075	0.380
11125	0.404
11175	0.444
11225	0.432
11275	0.376
11325	0.304
11375	0.244
11425	0.200
11475	0.196
11525	0.176
11575	0.200
11625	0.188
11675	0.232
11725	0.212
11775	0.216
11825	0.224
11875	0.256
11925	0.244
11975	0.268
12025	0.300
12075	0.276
12125	0.264
12175	0.232
12225	0.240
12275	0.240
12325	0.244
12375	0.248
12425	0.260
12475	0.228
12525	0.220
12575	0.240
12625	0.276
12675	0.276
12725	0.288
12775	0.292
12825	0.288
12875	0.284
12925	0.312
12975	0.324
13025	0.336
13075	0.324
13125	0.308
13175	0.292
13225	0.284
13275	0.316
13325	0.332
13375	0.352
13425	0.368
13475	0.364
13525	0.308
13575	0.296
13625	0.276
13675	0.244
13725	0.244
13775	0.232
13825	0.208
13875	0.220
13925	0.236
13975	0.184
14025	0.212
14075	0.252
14125	0.216
14175	0.260
14225	0.352
14275	0.352
14325	0.376
14375	0.392
14425	0.344
14475	0.312
14525	0.280
14575	0.232
14625	0.244
14675	0.244
14725	0.208
14775	0.212
14825	0.228
14875	0.232
14925	0.232
14975	0.236
15025	0.232
15075	0.212
15125	0.200
15175	0.196
15225	0.212
15275	0.216
15325	0.256
15375	0.292
15425	0.268
15475	0.252
15525	0.252
15575	0.192
15625	0.136
15675	0.176
15725	0.192
15775	0.168
15825	0.188
15875	0.260
15925	0.296
15975	0.316
16025	0.336
16075	0.316
16125	0.264
16175	0.216
16225	0.172
16275	0.188
16325	0.200
16375	0.192
16425	0.208
16475	0.224
16525	0.236
16575	0.252
16625	0.252
16675	0.256
16725	0.284
16775	0.284
16825	0.308
16875	0.380
16925	0.372
16975	0.352
17025	0.352
17075	0.304
17125	0.220
17175	0.212
17225	0.224
17275	0.188
17325	0.212
17375	0.216
17425	0.216
17475	0.196
17525	0.208
17575	0.216
17625	0.236
17675	0.228
17725	0.244
17775	0.248
17825	0.228
17875	0.220
17925	0.216
17975	0.220
18025	0.208
18075	0.208
18125	0.216
18175	0.220
18225	0.180
18275	0.204
18325	0.200
18375	0.176
18425	0.168
18475	0.188
18525	0.184
18575	0.180
18625	0.184
18675	0.180
18725	0.160
18775	0.140
18825	0.144
18875	0.164
18925	0.152
18975	0.168
19025	0.168
19075	0.176
19125	0.192
19175	0.216
19225	0.224
19275	0.204
19325	0.184
19375	0.136
19425	0.124
19475	0.116
19525	0.128
19575	0.144
19625	0.184
19675	0.204
19725	0.212
19775	0.216
19825	0.216
19875	0.188
19925	0.172
19975	0.176
20025	0.188
20075	0.188
20125	0.212
20175	0.236
20225	0.252
20275	0.248
20325	0.240
20375	0.224
20425	0.168
20475	0.108
20525	0.072
20575	0.040
20625	0.000
20675	0.000
20725	0.000
20775	0.000
20825	0.000
20875	0.000
20925	0.000
20975	0.000
21025	0.000
21075	0.000
21125	0.000
21175	0.000
21225	0.000
21275	0.000
21325	0.000
21375	0.000
21425	0.000
21475	0.000
21525	0.000
21575	0.000
21625	0.000
21675	0.000
21725	0.000
21775	0.000
21825	0.000
21875	0.000
21925	0.000
21975	0.012
22025	0.064
22075	0.096
22125	0.132
22175	0.172
22225	0.220
22275	0.212
22325	0.208
