Position	Percent G+C 1 .. 512080
125	0.080
175	0.088
225	0.092
275	0.096
325	0.104
375	0.096
425	0.072
475	0.072
525	0.076
575	0.072
625	0.068
675	0.092
725	0.104
775	0.112
825	0.152
875	0.168
925	0.172
975	0.176
1025	0.180
1075	0.140
1125	0.132
1175	0.112
1225	0.112
1275	0.096
1325	0.096
1375	0.104
1425	0.108
1475	0.088
1525	0.092
1575	0.096
1625	0.092
1675	0.096
1725	0.108
1775	0.124
1825	0.132
1875	0.148
1925	0.180
1975	0.244
2025	0.264
2075	0.328
2125	0.356
2175	0.368
2225	0.396
2275	0.452
2325	0.460
2375	0.484
2425	0.524
2475	0.520
2525	0.532
2575	0.564
2625	0.592
2675	0.592
2725	0.560
2775	0.556
2825	0.552
2875	0.568
2925	0.588
2975	0.612
3025	0.604
3075	0.596
3125	0.560
3175	0.536
3225	0.528
3275	0.516
3325	0.524
3375	0.528
3425	0.508
3475	0.528
3525	0.524
3575	0.488
3625	0.480
3675	0.516
3725	0.520
3775	0.548
3825	0.576
3875	0.584
3925	0.568
3975	0.556
4025	0.556
4075	0.540
4125	0.520
4175	0.480
4225	0.476
4275	0.452
4325	0.428
4375	0.448
4425	0.488
4475	0.480
4525	0.492
4575	0.516
4625	0.524
4675	0.544
4725	0.560
4775	0.548
4825	0.540
4875	0.552
4925	0.532
4975	0.532
5025	0.556
5075	0.568
5125	0.552
5175	0.564
5225	0.544
5275	0.520
5325	0.512
5375	0.516
5425	0.512
5475	0.540
5525	0.516
5575	0.548
5625	0.540
5675	0.536
5725	0.540
5775	0.564
5825	0.544
5875	0.544
5925	0.524
5975	0.532
6025	0.532
6075	0.500
6125	0.488
6175	0.488
6225	0.464
6275	0.464
6325	0.472
6375	0.488
6425	0.504
6475	0.508
6525	0.524
6575	0.540
6625	0.528
6675	0.532
6725	0.524
6775	0.516
6825	0.528
6875	0.540
6925	0.528
6975	0.512
7025	0.512
7075	0.528
7125	0.536
7175	0.564
7225	0.588
7275	0.600
7325	0.564
7375	0.564
7425	0.540
7475	0.532
7525	0.532
7575	0.532
7625	0.512
7675	0.532
7725	0.548
7775	0.564
7825	0.588
7875	0.632
7925	0.616
7975	0.624
8025	0.604
8075	0.588
8125	0.536
8175	0.520
8225	0.500
8275	0.484
8325	0.516
8375	0.524
8425	0.544
8475	0.548
8525	0.556
8575	0.508
8625	0.508
8675	0.492
8725	0.472
8775	0.488
8825	0.512
8875	0.512
8925	0.540
8975	0.584
9025	0.580
9075	0.592
9125	0.644
9175	0.660
9225	0.628
9275	0.636
9325	0.632
9375	0.608
9425	0.572
9475	0.568
9525	0.564
9575	0.564
