Position	Percent G+C 1 .. 15714
125	0.116
175	0.112
225	0.124
275	0.132
325	0.152
375	0.152
425	0.152
475	0.120
525	0.116
575	0.108
625	0.140
675	0.160
725	0.200
775	0.204
825	0.196
875	0.152
925	0.128
975	0.120
1025	0.140
1075	0.168
1125	0.244
1175	0.240
1225	0.216
1275	0.196
1325	0.180
1375	0.132
1425	0.168
1475	0.184
1525	0.184
1575	0.184
1625	0.236
1675	0.272
1725	0.272
1775	0.260
1825	0.264
1875	0.212
1925	0.136
1975	0.128
2025	0.132
2075	0.120
2125	0.120
2175	0.136
2225	0.144
2275	0.140
2325	0.128
2375	0.148
2425	0.156
2475	0.156
2525	0.152
2575	0.156
2625	0.140
2675	0.132
2725	0.116
2775	0.140
2825	0.136
2875	0.128
2925	0.136
2975	0.148
3025	0.136
3075	0.144
3125	0.132
3175	0.120
3225	0.104
3275	0.100
3325	0.112
3375	0.140
3425	0.152
3475	0.168
3525	0.164
3575	0.164
3625	0.152
3675	0.168
3725	0.164
3775	0.160
3825	0.152
3875	0.164
3925	0.140
3975	0.140
4025	0.168
4075	0.164
4125	0.132
4175	0.128
4225	0.140
4275	0.148
4325	0.148
4375	0.164
4425	0.152
4475	0.144
4525	0.128
4575	0.128
4625	0.144
4675	0.160
4725	0.156
4775	0.156
4825	0.164
4875	0.160
4925	0.164
4975	0.172
5025	0.180
5075	0.208
5125	0.212
5175	0.228
5225	0.240
5275	0.240
5325	0.216
5375	0.208
5425	0.196
5475	0.204
5525	0.232
5575	0.260
5625	0.248
5675	0.272
5725	0.304
5775	0.304
5825	0.308
5875	0.348
5925	0.340
5975	0.312
6025	0.292
6075	0.272
6125	0.268
6175	0.272
6225	0.268
6275	0.256
6325	0.252
6375	0.236
6425	0.236
6475	0.240
6525	0.284
6575	0.296
6625	0.312
6675	0.328
6725	0.304
6775	0.268
6825	0.252
6875	0.224
6925	0.188
6975	0.200
7025	0.200
7075	0.220
7125	0.244
7175	0.260
7225	0.248
7275	0.256
7325	0.252
7375	0.252
7425	0.256
7475	0.268
7525	0.272
7575	0.280
7625	0.292
7675	0.280
7725	0.272
7775	0.256
7825	0.256
7875	0.216
7925	0.228
7975	0.236
8025	0.256
8075	0.224
8125	0.240
8175	0.240
8225	0.236
8275	0.228
8325	0.256
8375	0.272
8425	0.244
8475	0.256
8525	0.248
8575	0.236
8625	0.244
8675	0.272
8725	0.276
8775	0.300
8825	0.296
8875	0.296
8925	0.308
8975	0.276
9025	0.280
9075	0.268
9125	0.260
9175	0.260
9225	0.296
9275	0.288
9325	0.308
9375	0.308
9425	0.304
9475	0.320
9525	0.312
9575	0.316
9625	0.348
9675	0.368
9725	0.324
9775	0.296
9825	0.260
9875	0.212
9925	0.176
9975	0.168
10025	0.156
10075	0.156
10125	0.156
10175	0.204
10225	0.232
10275	0.272
10325	0.288
10375	0.320
10425	0.272
10475	0.264
10525	0.272
10575	0.284
10625	0.276
10675	0.296
10725	0.332
10775	0.320
10825	0.300
10875	0.296
10925	0.292
10975	0.292
11025	0.296
11075	0.336
11125	0.344
11175	0.348
11225	0.328
11275	0.340
11325	0.360
11375	0.356
11425	0.336
11475	0.316
11525	0.300
11575	0.264
11625	0.248
11675	0.232
11725	0.244
11775	0.244
11825	0.276
11875	0.244
11925	0.252
11975	0.252
12025	0.224
12075	0.168
12125	0.224
12175	0.280
12225	0.316
12275	0.364
12325	0.404
12375	0.412
12425	0.368
12475	0.340
12525	0.348
12575	0.364
12625	0.332
12675	0.316
12725	0.284
12775	0.256
12825	0.196
12875	0.188
12925	0.176
12975	0.168
13025	0.152
13075	0.156
13125	0.160
13175	0.172
13225	0.172
13275	0.164
13325	0.184
13375	0.172
13425	0.180
13475	0.192
13525	0.220
13575	0.236
13625	0.232
13675	0.216
13725	0.248
13775	0.248
13825	0.216
13875	0.216
13925	0.212
13975	0.188
14025	0.156
14075	0.156
14125	0.156
14175	0.180
14225	0.200
14275	0.244
14325	0.244
14375	0.248
14425	0.268
14475	0.236
14525	0.204
14575	0.248
14625	0.268
14675	0.240
14725	0.248
14775	0.244
14825	0.208
14875	0.192
14925	0.192
14975	0.188
15025	0.196
15075	0.200
15125	0.188
15175	0.200
15225	0.180
15275	0.172
15325	0.156
15375	0.144
15425	0.112
15475	0.136
15525	0.128
15575	0.152
