Position	Percent G+C 1 .. 65952
125	0.184
175	0.128
225	0.148
275	0.132
325	0.136
375	0.136
425	0.124
475	0.092
525	0.104
575	0.096
625	0.140
675	0.148
725	0.148
775	0.164
825	0.164
875	0.152
925	0.156
975	0.196
1025	0.176
1075	0.192
1125	0.180
1175	0.164
1225	0.140
1275	0.124
1325	0.092
1375	0.088
1425	0.100
1475	0.092
1525	0.112
1575	0.120
1625	0.116
1675	0.112
1725	0.112
1775	0.092
1825	0.128
1875	0.160
1925	0.180
1975	0.204
2025	0.224
2075	0.200
2125	0.172
2175	0.152
2225	0.136
2275	0.120
2325	0.108
2375	0.136
2425	0.176
2475	0.184
2525	0.204
2575	0.236
2625	0.212
2675	0.180
2725	0.176
2775	0.188
2825	0.176
2875	0.188
2925	0.184
2975	0.184
3025	0.180
3075	0.172
3125	0.156
3175	0.168
3225	0.176
3275	0.144
3325	0.148
3375	0.192
3425	0.232
3475	0.252
3525	0.320
3575	0.372
3625	0.376
3675	0.416
3725	0.444
3775	0.440
3825	0.436
3875	0.464
3925	0.440
3975	0.472
4025	0.484
4075	0.508
4125	0.512
4175	0.536
4225	0.496
4275	0.528
4325	0.520
4375	0.504
4425	0.468
4475	0.492
4525	0.464
4575	0.460
4625	0.472
4675	0.484
4725	0.492
4775	0.504
4825	0.496
4875	0.496
4925	0.504
4975	0.476
5025	0.472
5075	0.472
5125	0.484
5175	0.484
5225	0.504
5275	0.496
5325	0.504
5375	0.504
5425	0.492
5475	0.504
5525	0.520
5575	0.544
5625	0.532
5675	0.544
5725	0.508
5775	0.512
5825	0.512
5875	0.512
5925	0.512
5975	0.520
6025	0.516
6075	0.500
6125	0.508
6175	0.516
6225	0.516
6275	0.524
6325	0.528
6375	0.516
6425	0.500
6475	0.536
6525	0.544
6575	0.556
6625	0.552
6675	0.572
6725	0.552
6775	0.508
6825	0.476
6875	0.492
6925	0.480
6975	0.464
7025	0.500
7075	0.520
7125	0.508
7175	0.524
7225	0.544
7275	0.512
7325	0.508
7375	0.520
7425	0.516
7475	0.492
7525	0.532
7575	0.540
7625	0.516
7675	0.504
7725	0.504
7775	0.488
7825	0.484
7875	0.516
7925	0.500
7975	0.512
8025	0.508
8075	0.512
8125	0.532
8175	0.556
8225	0.588
8275	0.596
8325	0.624
8375	0.620
8425	0.636
8475	0.624
8525	0.628
8575	0.628
8625	0.612
8675	0.616
8725	0.624
8775	0.612
8825	0.580
8875	0.576
8925	0.524
8975	0.492
9025	0.452
9075	0.372
9125	0.292
9175	0.272
9225	0.244
9275	0.280
9325	0.384
9375	0.468
9425	0.520
9475	0.576
9525	0.600
9575	0.588
9625	0.584
9675	0.564
9725	0.544
9775	0.520
9825	0.504
9875	0.500
9925	0.508
9975	0.492
10025	0.492
10075	0.488
10125	0.476
10175	0.460
10225	0.464
10275	0.476
10325	0.472
10375	0.492
10425	0.492
10475	0.480
10525	0.456
10575	0.456
10625	0.432
10675	0.468
10725	0.488
10775	0.488
10825	0.496
10875	0.508
10925	0.476
10975	0.476
11025	0.504
11075	0.508
11125	0.512
11175	0.516
11225	0.500
11275	0.488
11325	0.480
11375	0.472
11425	0.500
11475	0.520
11525	0.528
11575	0.548
11625	0.572
11675	0.556
11725	0.572
11775	0.568
11825	0.576
11875	0.556
11925	0.568
11975	0.548
12025	0.536
12075	0.512
12125	0.540
