Position	Percent G+C 1 .. 1156739
125	0.072
175	0.072
225	0.076
275	0.100
325	0.116
375	0.100
425	0.092
475	0.088
525	0.076
575	0.056
625	0.068
675	0.088
725	0.080
775	0.076
825	0.088
875	0.080
925	0.064
975	0.052
1025	0.048
1075	0.040
1125	0.036
1175	0.056
1225	0.104
1275	0.148
1325	0.224
1375	0.300
1425	0.372
1475	0.440
1525	0.488
1575	0.508
1625	0.528
1675	0.520
1725	0.532
1775	0.520
1825	0.508
1875	0.500
1925	0.516
1975	0.492
2025	0.480
2075	0.500
2125	0.512
2175	0.488
2225	0.516
2275	0.528
2325	0.536
2375	0.524
2425	0.552
2475	0.524
2525	0.532
2575	0.512
2625	0.528
2675	0.532
2725	0.520
2775	0.520
2825	0.532
2875	0.516
2925	0.492
2975	0.496
3025	0.492
3075	0.488
3125	0.496
3175	0.520
3225	0.540
3275	0.540
3325	0.536
3375	0.544
3425	0.500
3475	0.464
3525	0.452
3575	0.448
3625	0.460
3675	0.520
3725	0.520
3775	0.560
3825	0.580
3875	0.560
3925	0.536
3975	0.540
4025	0.488
4075	0.464
4125	0.456
4175	0.468
4225	0.508
4275	0.552
4325	0.556
4375	0.560
4425	0.540
4475	0.504
4525	0.476
4575	0.488
4625	0.484
4675	0.504
4725	0.524
4775	0.548
4825	0.532
4875	0.540
4925	0.528
4975	0.536
5025	0.528
5075	0.548
5125	0.552
5175	0.524
5225	0.520
5275	0.508
5325	0.492
5375	0.464
5425	0.508
5475	0.520
5525	0.520
5575	0.520
5625	0.528
5675	0.488
5725	0.472
5775	0.468
5825	0.480
5875	0.528
5925	0.568
5975	0.568
6025	0.600
6075	0.592
6125	0.564
6175	0.544
6225	0.528
6275	0.520
6325	0.512
6375	0.500
6425	0.492
6475	0.512
6525	0.512
6575	0.504
6625	0.504
6675	0.520
6725	0.504
6775	0.492
6825	0.508
6875	0.508
6925	0.500
6975	0.532
7025	0.516
7075	0.536
7125	0.540
7175	0.532
7225	0.500
7275	0.524
7325	0.524
7375	0.520
7425	0.564
7475	0.572
7525	0.584
7575	0.568
7625	0.556
7675	0.520
7725	0.524
7775	0.500
7825	0.488
7875	0.512
7925	0.524
7975	0.516
8025	0.512
8075	0.532
8125	0.516
8175	0.492
8225	0.508
8275	0.508
8325	0.516
8375	0.536
8425	0.552
8475	0.532
8525	0.544
8575	0.536
8625	0.536
8675	0.528
8725	0.520
8775	0.520
8825	0.500
8875	0.488
8925	0.524
8975	0.576
9025	0.580
9075	0.572
9125	0.576
9175	0.540
9225	0.496
9275	0.492
9325	0.504
9375	0.516
9425	0.540
9475	0.556
9525	0.560
9575	0.528
9625	0.504
9675	0.476
9725	0.436
9775	0.400
9825	0.416
9875	0.396
9925	0.392
9975	0.404
10025	0.396
10075	0.428
10125	0.448
10175	0.460
10225	0.508
10275	0.552
10325	0.536
10375	0.576
10425	0.600
10475	0.580
10525	0.588
10575	0.588
10625	0.584
10675	0.560
10725	0.548
10775	0.544
10825	0.564
10875	0.532
10925	0.548
10975	0.560
11025	0.556
11075	0.528
11125	0.560
11175	0.520
11225	0.504
11275	0.492
11325	0.500
11375	0.472
11425	0.472
11475	0.448
11525	0.464
11575	0.444
11625	0.444
11675	0.452
11725	0.484
11775	0.488
11825	0.504
11875	0.504
11925	0.524
11975	0.524
12025	0.532
12075	0.556
12125	0.564
12175	0.560
12225	0.576
12275	0.548
12325	0.532
12375	0.536
12425	0.556
12475	0.556
12525	0.564
12575	0.584
12625	0.580
12675	0.584
12725	0.536
12775	0.532
12825	0.520
12875	0.516
12925	0.500
12975	0.556
13025	0.576
13075	0.600
13125	0.608
13175	0.588
13225	0.544
13275	0.512
13325	0.476
13375	0.448
13425	0.424
13475	0.428
13525	0.416
13575	0.412
13625	0.432
13675	0.496
13725	0.492
13775	0.504
13825	0.476
13875	0.460
13925	0.444
13975	0.480
14025	0.508
14075	0.536
14125	0.548
14175	0.560
14225	0.540
14275	0.508
14325	0.532
14375	0.520
14425	0.484
14475	0.508
14525	0.560
14575	0.544
14625	0.564
14675	0.576
14725	0.576
14775	0.544
14825	0.556
14875	0.556
14925	0.556
14975	0.536
15025	0.520
15075	0.512
15125	0.500
15175	0.516
15225	0.504
15275	0.528
15325	0.520
15375	0.560
15425	0.536
15475	0.548
15525	0.516
15575	0.532
15625	0.504
15675	0.552
15725	0.568
15775	0.604
15825	0.584
15875	0.568
15925	0.540
15975	0.524
16025	0.504
16075	0.516
16125	0.520
16175	0.524
16225	0.520
16275	0.504
16325	0.512
16375	0.544
16425	0.540
16475	0.564
16525	0.568
16575	0.528
16625	0.480
16675	0.468
16725	0.464
16775	0.480
16825	0.504
16875	0.536
16925	0.592
16975	0.612
17025	0.652
17075	0.684
17125	0.696
17175	0.680
17225	0.664
17275	0.628
17325	0.624
17375	0.612
17425	0.568
17475	0.544
17525	0.516
17575	0.468
17625	0.440
17675	0.456
17725	0.456
17775	0.460
17825	0.488
17875	0.488
17925	0.436
17975	0.436
18025	0.476
18075	0.468
18125	0.516
18175	0.576
18225	0.600
18275	0.584
18325	0.628
18375	0.608
18425	0.624
18475	0.640
18525	0.652
18575	0.620
18625	0.652
18675	0.636
18725	0.604
18775	0.596
18825	0.600
18875	0.592
18925	0.596
18975	0.596
19025	0.608
19075	0.600
19125	0.568
19175	0.560
19225	0.556
19275	0.496
19325	0.504
19375	0.476
19425	0.460
19475	0.452
19525	0.480
19575	0.448
19625	0.460
19675	0.432
19725	0.440
19775	0.444
19825	0.452
19875	0.460
19925	0.488
19975	0.504
20025	0.532
20075	0.568
20125	0.580
20175	0.604
20225	0.596
20275	0.556
20325	0.556
20375	0.564
20425	0.560
20475	0.552
20525	0.568
20575	0.536
20625	0.560
20675	0.580
20725	0.584
20775	0.596
20825	0.624
20875	0.592
20925	0.552
20975	0.556
21025	0.560
21075	0.548
21125	0.556
21175	0.572
21225	0.560
21275	0.556
21325	0.564
21375	0.548
21425	0.532
21475	0.544
21525	0.548
21575	0.524
21625	0.532
21675	0.540
21725	0.520
21775	0.520
21825	0.524
21875	0.532
21925	0.532
21975	0.524
22025	0.524
22075	0.544
22125	0.528
22175	0.552
22225	0.596
22275	0.588
22325	0.576
22375	0.608
22425	0.624
22475	0.616
22525	0.628
22575	0.624
22625	0.608
22675	0.592
22725	0.584
22775	0.588
22825	0.612
22875	0.608
22925	0.604
22975	0.628
23025	0.620
23075	0.628
23125	0.632
23175	0.616
23225	0.604
23275	0.600
23325	0.588
23375	0.604
23425	0.636
23475	0.616
23525	0.624
23575	0.636
23625	0.636
23675	0.600
23725	0.632
23775	0.612
23825	0.560
23875	0.544
23925	0.548
23975	0.516
24025	0.500
24075	0.524
24125	0.532
24175	0.540
24225	0.544
24275	0.572
24325	0.568
24375	0.532
24425	0.496
24475	0.500
24525	0.488
24575	0.488
24625	0.448
24675	0.460
24725	0.444
24775	0.436
24825	0.428
24875	0.488
24925	0.496
24975	0.492
25025	0.516
25075	0.520
25125	0.504
25175	0.496
25225	0.512
25275	0.504
25325	0.516
25375	0.548
25425	0.568
25475	0.572
25525	0.552
25575	0.544
25625	0.548
25675	0.528
25725	0.548
25775	0.572
25825	0.572
25875	0.560
25925	0.556
25975	0.548
26025	0.540
26075	0.528
26125	0.520
26175	0.532
26225	0.540
26275	0.572
26325	0.592
26375	0.596
26425	0.608
26475	0.596
26525	0.580
26575	0.576
26625	0.588
26675	0.580
26725	0.584
26775	0.564
26825	0.536
26875	0.520
26925	0.524
26975	0.524
27025	0.528
27075	0.552
27125	0.536
27175	0.532
27225	0.508
27275	0.532
27325	0.540
27375	0.572
27425	0.596
27475	0.612
27525	0.620
27575	0.616
27625	0.636
27675	0.620
27725	0.636
27775	0.596
27825	0.620
27875	0.616
27925	0.616
27975	0.600
28025	0.636
28075	0.616
28125	0.568
28175	0.544
28225	0.516
28275	0.464
28325	0.508
28375	0.552
28425	0.564
28475	0.576
28525	0.588
28575	0.552
28625	0.520
28675	0.524
28725	0.520
28775	0.548
28825	0.540
28875	0.556
28925	0.552
28975	0.552
29025	0.536
29075	0.528
29125	0.524
29175	0.532
29225	0.540
29275	0.544
29325	0.548
29375	0.556
29425	0.540
29475	0.548
29525	0.552
29575	0.536
29625	0.548
29675	0.568
29725	0.584
29775	0.568
29825	0.572
29875	0.548
29925	0.536
29975	0.540
30025	0.576
30075	0.572
30125	0.576
30175	0.568
30225	0.568
30275	0.540
30325	0.568
30375	0.564
30425	0.564
30475	0.544
30525	0.580
30575	0.568
30625	0.580
30675	0.604
30725	0.608
30775	0.568
30825	0.576
30875	0.532
30925	0.516
30975	0.496
31025	0.532
31075	0.536
31125	0.548
31175	0.540
31225	0.548
31275	0.544
31325	0.568
31375	0.576
31425	0.616
31475	0.644
31525	0.632
31575	0.580
31625	0.596
31675	0.600
31725	0.600
31775	0.608
31825	0.620
31875	0.612
31925	0.592
31975	0.584
32025	0.596
32075	0.600
32125	0.612
32175	0.584
32225	0.560
32275	0.524
32325	0.540
32375	0.536
32425	0.516
32475	0.544
32525	0.544
32575	0.508
32625	0.532
32675	0.584
32725	0.552
32775	0.560
32825	0.568
32875	0.540
32925	0.508
32975	0.520
33025	0.528
33075	0.540
33125	0.560
33175	0.600
33225	0.628
33275	0.620
33325	0.612
33375	0.584
33425	0.576
33475	0.540
33525	0.552
33575	0.568
33625	0.596
33675	0.580
33725	0.584
33775	0.564
33825	0.568
33875	0.540
33925	0.532
33975	0.540
34025	0.548
34075	0.508
34125	0.500
34175	0.504
34225	0.508
34275	0.512
34325	0.548
34375	0.576
34425	0.576
34475	0.564
34525	0.560
34575	0.556
34625	0.540
34675	0.532
34725	0.528
34775	0.524
34825	0.508
34875	0.480
34925	0.500
34975	0.504
35025	0.480
35075	0.484
35125	0.516
35175	0.508
35225	0.512
35275	0.552
35325	0.548
35375	0.532
35425	0.536
35475	0.540
35525	0.520
35575	0.528
35625	0.544
35675	0.520
35725	0.520
35775	0.536
35825	0.532
35875	0.544
35925	0.568
35975	0.580
36025	0.552
36075	0.556
36125	0.532
36175	0.516
36225	0.504
36275	0.512
36325	0.508
36375	0.516
36425	0.516
36475	0.520
36525	0.512
36575	0.528
36625	0.532
36675	0.536
36725	0.516
36775	0.544
36825	0.556
36875	0.536
36925	0.552
36975	0.544
37025	0.516
37075	0.504
37125	0.520
37175	0.532
37225	0.556
37275	0.564
37325	0.568
37375	0.568
37425	0.576
37475	0.572
37525	0.588
37575	0.584
37625	0.584
37675	0.548
37725	0.548
37775	0.544
37825	0.540
37875	0.536
37925	0.524
37975	0.544
38025	0.520
38075	0.512
38125	0.500
38175	0.516
38225	0.488
38275	0.512
38325	0.516
38375	0.540
38425	0.536
38475	0.572
38525	0.560
38575	0.532
38625	0.504
38675	0.488
38725	0.412
38775	0.372
38825	0.360
38875	0.360
38925	0.384
38975	0.416
39025	0.472
39075	0.520
39125	0.536
39175	0.552
39225	0.580
39275	0.596
39325	0.596
39375	0.632
39425	0.648
39475	0.660
39525	0.640
39575	0.636
39625	0.612
39675	0.580
39725	0.572
39775	0.564
39825	0.552
39875	0.532
39925	0.540
39975	0.516
40025	0.504
40075	0.504
40125	0.520
40175	0.512
40225	0.520
40275	0.524
40325	0.548
40375	0.524
40425	0.512
40475	0.536
40525	0.552
40575	0.544
40625	0.560
40675	0.576
40725	0.552
40775	0.540
40825	0.512
40875	0.520
40925	0.528
40975	0.516
41025	0.520
41075	0.544
41125	0.532
41175	0.496
41225	0.516
41275	0.512
41325	0.520
41375	0.524
41425	0.552
41475	0.532
41525	0.528
41575	0.524
41625	0.516
41675	0.516
41725	0.516
41775	0.512
41825	0.496
41875	0.524
41925	0.516
41975	0.528
42025	0.536
42075	0.516
42125	0.480
42175	0.472
42225	0.448
42275	0.472
42325	0.496
42375	0.524
42425	0.536
42475	0.568
42525	0.528
42575	0.508
42625	0.496
42675	0.476
42725	0.476
42775	0.484
42825	0.500
42875	0.524
42925	0.532
42975	0.524
43025	0.524
43075	0.524
43125	0.508
43175	0.516
43225	0.516
43275	0.552
43325	0.568
43375	0.568
43425	0.580
43475	0.576
43525	0.556
43575	0.568
43625	0.560
43675	0.560
43725	0.560
43775	0.536
43825	0.516
43875	0.520
43925	0.508
43975	0.496
44025	0.496
44075	0.488
44125	0.480
44175	0.468
44225	0.480
44275	0.524
44325	0.528
44375	0.532
44425	0.540
44475	0.536
44525	0.544
44575	0.560
44625	0.568
44675	0.580
44725	0.592
44775	0.564
44825	0.564
44875	0.552
44925	0.552
44975	0.556
45025	0.552
45075	0.532
45125	0.540
45175	0.540
45225	0.544
45275	0.548
45325	0.560
45375	0.560
45425	0.572
45475	0.588
45525	0.592
45575	0.584
45625	0.592
45675	0.580
45725	0.556
45775	0.548
45825	0.568
45875	0.552
45925	0.544
45975	0.560
46025	0.560
46075	0.548
46125	0.540
46175	0.532
46225	0.512
46275	0.508
46325	0.492
46375	0.496
46425	0.504
46475	0.512
46525	0.528
46575	0.532
46625	0.532
46675	0.532
46725	0.520
46775	0.516
46825	0.516
46875	0.524
46925	0.536
46975	0.536
47025	0.508
47075	0.508
47125	0.512
47175	0.528
47225	0.532
47275	0.556
47325	0.588
47375	0.588
47425	0.560
47475	0.576
47525	0.588
47575	0.556
47625	0.560
47675	0.576
47725	0.548
47775	0.520
47825	0.528
47875	0.528
47925	0.504
47975	0.540
48025	0.528
48075	0.524
48125	0.500
48175	0.508
48225	0.456
48275	0.472
48325	0.444
48375	0.480
48425	0.468
48475	0.488
48525	0.484
48575	0.496
48625	0.500
48675	0.504
48725	0.480
48775	0.464
48825	0.484
48875	0.456
48925	0.480
48975	0.500
49025	0.544
49075	0.536
49125	0.540
49175	0.532
49225	0.548
49275	0.560
49325	0.584
49375	0.616
49425	0.640
49475	0.648
49525	0.652
49575	0.652
49625	0.640
