Position	Percent G+C 1 .. 5371
125	0.712
175	0.684
225	0.564
275	0.432
325	0.328
375	0.232
425	0.136
475	0.124
525	0.160
575	0.180
625	0.204
675	0.184
725	0.212
775	0.188
825	0.188
875	0.152
925	0.156
975	0.148
1025	0.136
1075	0.120
1125	0.132
1175	0.156
1225	0.156
1275	0.156
1325	0.148
1375	0.136
1425	0.104
1475	0.092
1525	0.080
1575	0.116
1625	0.128
1675	0.164
1725	0.188
1775	0.208
1825	0.176
1875	0.184
1925	0.176
1975	0.160
2025	0.160
2075	0.172
2125	0.156
2175	0.172
2225	0.184
2275	0.200
2325	0.224
2375	0.240
2425	0.272
2475	0.312
2525	0.364
2575	0.364
2625	0.356
2675	0.324
2725	0.280
2775	0.232
2825	0.220
2875	0.208
2925	0.204
2975	0.204
3025	0.200
3075	0.204
3125	0.248
3175	0.244
3225	0.228
3275	0.204
3325	0.168
3375	0.148
3425	0.172
3475	0.180
3525	0.188
3575	0.196
3625	0.160
3675	0.088
3725	0.056
3775	0.028
3825	0.008
3875	0.000
3925	0.000
3975	0.000
4025	0.000
4075	0.000
4125	0.020
4175	0.052
4225	0.076
4275	0.112
4325	0.132
4375	0.144
4425	0.132
4475	0.128
4525	0.116
4575	0.116
4625	0.112
4675	0.116
4725	0.140
4775	0.156
4825	0.156
4875	0.156
4925	0.160
4975	0.140
5025	0.196
5075	0.228
5125	0.212
5175	0.208
5225	0.212
