Position	Percent G+C 1 .. 6525187
125	0.384
175	0.304
225	0.240
275	0.168
325	0.204
375	0.252
425	0.304
475	0.336
525	0.376
575	0.336
625	0.288
675	0.252
725	0.216
775	0.156
825	0.132
875	0.132
925	0.136
975	0.144
1025	0.156
1075	0.176
1125	0.188
1175	0.180
1225	0.176
1275	0.184
1325	0.176
1375	0.196
1425	0.192
1475	0.188
1525	0.172
1575	0.172
1625	0.160
1675	0.156
1725	0.176
1775	0.164
1825	0.172
1875	0.136
1925	0.156
1975	0.136
2025	0.152
2075	0.164
2125	0.184
2175	0.176
2225	0.168
2275	0.176
2325	0.172
2375	0.180
2425	0.180
2475	0.180
2525	0.168
2575	0.152
2625	0.148
2675	0.140
2725	0.160
2775	0.172
2825	0.184
2875	0.168
2925	0.184
2975	0.200
3025	0.216
3075	0.204
3125	0.212
3175	0.192
3225	0.176
3275	0.172
3325	0.212
3375	0.216
3425	0.216
3475	0.216
3525	0.204
3575	0.184
3625	0.168
3675	0.164
3725	0.176
3775	0.172
3825	0.168
3875	0.180
3925	0.192
3975	0.172
4025	0.176
4075	0.168
4125	0.160
4175	0.184
4225	0.180
4275	0.200
4325	0.188
4375	0.172
4425	0.168
4475	0.172
4525	0.140
4575	0.152
4625	0.164
4675	0.136
4725	0.148
4775	0.180
4825	0.176
4875	0.216
4925	0.228
4975	0.256
5025	0.292
5075	0.356
5125	0.340
5175	0.360
5225	0.376
5275	0.360
5325	0.332
5375	0.388
5425	0.424
5475	0.440
5525	0.408
5575	0.416
5625	0.396
5675	0.372
5725	0.320
5775	0.364
5825	0.368
5875	0.344
5925	0.364
5975	0.428
6025	0.428
6075	0.424
6125	0.412
6175	0.376
6225	0.308
6275	0.272
6325	0.248
6375	0.284
6425	0.296
6475	0.340
6525	0.356
6575	0.364
6625	0.336
6675	0.352
6725	0.340
6775	0.352
6825	0.328
6875	0.348
6925	0.324
6975	0.320
7025	0.292
7075	0.336
7125	0.324
7175	0.332
7225	0.344
7275	0.332
7325	0.304
7375	0.320
7425	0.352
7475	0.340
7525	0.328
7575	0.320
7625	0.316
7675	0.280
7725	0.260
7775	0.280
7825	0.316
7875	0.320
7925	0.332
7975	0.356
8025	0.364
8075	0.372
8125	0.340
8175	0.352
8225	0.348
8275	0.364
8325	0.352
8375	0.344
8425	0.304
8475	0.284
8525	0.284
8575	0.264
8625	0.300
8675	0.316
8725	0.308
8775	0.304
8825	0.296
8875	0.280
8925	0.276
8975	0.288
9025	0.284
9075	0.288
9125	0.300
9175	0.264
9225	0.304
9275	0.304
9325	0.340
9375	0.324
9425	0.344
9475	0.316
9525	0.320
9575	0.316
9625	0.348
9675	0.392
9725	0.412
9775	0.400
9825	0.432
9875	0.424
9925	0.388
9975	0.372
10025	0.408
10075	0.344
10125	0.332
10175	0.352
10225	0.356
10275	0.336
10325	0.356
10375	0.344
10425	0.360
10475	0.360
10525	0.372
10575	0.364
10625	0.380
10675	0.380
10725	0.392
10775	0.388
10825	0.396
10875	0.420
10925	0.404
10975	0.388
11025	0.388
11075	0.380
11125	0.372
11175	0.376
11225	0.360
11275	0.340
11325	0.352
11375	0.352
11425	0.356
11475	0.356
11525	0.388
11575	0.388
11625	0.372
11675	0.384
11725	0.424
11775	0.412
11825	0.416
11875	0.432
11925	0.428
11975	0.432
12025	0.448
12075	0.432
12125	0.404
12175	0.384
12225	0.364
12275	0.332
12325	0.368
12375	0.412
12425	0.412
12475	0.372
12525	0.332
12575	0.292
12625	0.212
12675	0.200
12725	0.208
12775	0.224
12825	0.204
12875	0.220
12925	0.212
12975	0.220
13025	0.260
13075	0.256
13125	0.232
13175	0.216
13225	0.192
13275	0.152
13325	0.196
13375	0.260
13425	0.256
13475	0.252
13525	0.252
13575	0.192
13625	0.140
13675	0.140
13725	0.144
13775	0.112
13825	0.120
13875	0.128
13925	0.140
13975	0.144
14025	0.160
14075	0.164
14125	0.152
14175	0.148
14225	0.144
14275	0.124
14325	0.112
14375	0.116
14425	0.116
14475	0.116
14525	0.128
14575	0.140
14625	0.144
14675	0.136
14725	0.128
14775	0.128
14825	0.120
14875	0.112
14925	0.116
14975	0.124
15025	0.148
15075	0.160
15125	0.176
15175	0.212
15225	0.208
15275	0.212
15325	0.208
15375	0.216
15425	0.208
15475	0.208
15525	0.188
15575	0.180
15625	0.176
15675	0.144
15725	0.164
15775	0.184
15825	0.200
15875	0.200
15925	0.236
15975	0.220
16025	0.196
16075	0.176
16125	0.156
16175	0.136
16225	0.168
16275	0.200
16325	0.208
16375	0.248
16425	0.236
16475	0.216
16525	0.184
16575	0.184
16625	0.164
16675	0.164
16725	0.160
16775	0.152
16825	0.144
16875	0.148
16925	0.148
16975	0.124
17025	0.116
17075	0.116
17125	0.108
17175	0.112
17225	0.136
17275	0.164
17325	0.192
17375	0.188
17425	0.184
17475	0.180
17525	0.176
17575	0.164
17625	0.192
17675	0.200
17725	0.188
17775	0.180
17825	0.168
17875	0.156
17925	0.188
17975	0.264
18025	0.312
18075	0.304
18125	0.260
18175	0.200
18225	0.116
18275	0.084
