Position	Percent G+C 1 .. 4747426
125	0.284
175	0.260
225	0.220
275	0.192
325	0.208
375	0.224
425	0.156
475	0.136
525	0.140
575	0.096
625	0.056
675	0.076
725	0.092
775	0.116
825	0.160
875	0.172
925	0.184
975	0.188
1025	0.184
1075	0.196
1125	0.220
1175	0.248
1225	0.244
1275	0.232
1325	0.208
1375	0.164
1425	0.144
1475	0.132
1525	0.128
1575	0.120
1625	0.128
1675	0.136
1725	0.176
1775	0.216
1825	0.216
1875	0.220
1925	0.192
1975	0.160
2025	0.180
2075	0.216
2125	0.264
2175	0.284
2225	0.320
2275	0.316
2325	0.316
2375	0.312
2425	0.368
2475	0.432
2525	0.492
2575	0.544
2625	0.568
2675	0.556
2725	0.532
2775	0.504
2825	0.476
2875	0.476
2925	0.480
2975	0.448
3025	0.424
3075	0.456
3125	0.480
3175	0.468
3225	0.488
3275	0.496
3325	0.492
3375	0.476
3425	0.488
3475	0.484
3525	0.488
3575	0.468
3625	0.460
3675	0.468
3725	0.476
3775	0.496
3825	0.496
3875	0.504
3925	0.480
3975	0.492
4025	0.476
4075	0.464
4125	0.456
4175	0.488
4225	0.492
4275	0.500
4325	0.504
4375	0.520
4425	0.480
4475	0.448
4525	0.456
4575	0.464
4625	0.460
4675	0.492
4725	0.504
4775	0.488
4825	0.472
4875	0.468
4925	0.452
4975	0.440
5025	0.440
5075	0.452
5125	0.416
5175	0.420
5225	0.416
5275	0.420
5325	0.440
5375	0.480
5425	0.480
5475	0.484
5525	0.464
5575	0.424
5625	0.408
5675	0.428
5725	0.432
5775	0.436
5825	0.500
5875	0.484
5925	0.472
5975	0.480
6025	0.492
6075	0.432
6125	0.432
6175	0.432
6225	0.420
6275	0.408
6325	0.440
6375	0.440
6425	0.404
6475	0.416
6525	0.416
6575	0.404
6625	0.412
6675	0.432
6725	0.424
6775	0.420
6825	0.380
6875	0.368
6925	0.356
6975	0.344
7025	0.324
7075	0.320
7125	0.292
7175	0.284
7225	0.276
7275	0.288
7325	0.316
7375	0.356
7425	0.360
7475	0.352
7525	0.352
7575	0.368
7625	0.352
7675	0.352
7725	0.388
7775	0.408
7825	0.436
7875	0.472
7925	0.496
7975	0.496
8025	0.484
8075	0.464
8125	0.436
8175	0.456
8225	0.464
8275	0.484
8325	0.484
8375	0.508
8425	0.504
8475	0.496
8525	0.460
8575	0.440
8625	0.440
8675	0.444
8725	0.460
8775	0.492
8825	0.492
8875	0.492
8925	0.496
8975	0.504
9025	0.516
9075	0.528
9125	0.540
9175	0.532
9225	0.524
9275	0.492
9325	0.484
9375	0.468
9425	0.432
9475	0.404
9525	0.404
9575	0.376
9625	0.340
9675	0.320
9725	0.336
9775	0.376
9825	0.420
9875	0.472
9925	0.524
9975	0.496
10025	0.436
10075	0.432
10125	0.384
10175	0.360
10225	0.364
10275	0.376
10325	0.384
10375	0.424
10425	0.476
10475	0.484
10525	0.524
10575	0.472
10625	0.404
10675	0.312
10725	0.264
10775	0.184
10825	0.184
10875	0.160
10925	0.188
10975	0.204
11025	0.224
11075	0.204
11125	0.236
11175	0.196
11225	0.200
11275	0.184
11325	0.172
11375	0.184
11425	0.188
11475	0.148
11525	0.128
11575	0.116
11625	0.096
11675	0.088
11725	0.096
11775	0.128
11825	0.128
11875	0.104
11925	0.112
11975	0.112
12025	0.096
12075	0.104
12125	0.124
12175	0.120
12225	0.120
12275	0.108
12325	0.108
12375	0.112
12425	0.108
12475	0.112
12525	0.108
12575	0.104
12625	0.092
12675	0.076
12725	0.076
12775	0.084
12825	0.072
12875	0.056
12925	0.068
12975	0.052
13025	0.036
13075	0.068
13125	0.076
13175	0.076
13225	0.080
13275	0.080
13325	0.064
13375	0.060
13425	0.056
13475	0.072
13525	0.088
13575	0.076
13625	0.092
13675	0.080
13725	0.052
13775	0.040
13825	0.040
13875	0.020
13925	0.024
13975	0.036
14025	0.052
14075	0.064
14125	0.068
14175	0.084
14225	0.088
