Position	Percent G+C 1 .. 39788
125	0.108
175	0.104
225	0.096
275	0.120
325	0.120
375	0.104
425	0.096
475	0.092
525	0.060
575	0.056
625	0.068
675	0.080
725	0.112
775	0.124
825	0.156
875	0.184
925	0.204
975	0.220
1025	0.280
1075	0.344
1125	0.400
1175	0.464
1225	0.476
1275	0.484
1325	0.472
1375	0.448
1425	0.444
1475	0.464
1525	0.488
1575	0.508
1625	0.528
1675	0.544
1725	0.552
1775	0.532
1825	0.536
1875	0.540
1925	0.524
1975	0.520
2025	0.540
2075	0.532
2125	0.528
2175	0.536
2225	0.536
2275	0.520
2325	0.528
2375	0.496
2425	0.512
2475	0.524
2525	0.544
2575	0.560
2625	0.584
2675	0.568
2725	0.560
2775	0.528
2825	0.496
2875	0.464
2925	0.432
2975	0.416
3025	0.412
3075	0.328
3125	0.268
3175	0.204
3225	0.128
3275	0.052
3325	0.036
3375	0.040
3425	0.036
3475	0.060
3525	0.068
3575	0.080
3625	0.088
3675	0.092
3725	0.068
3775	0.068
3825	0.080
3875	0.116
3925	0.192
3975	0.264
4025	0.356
4075	0.440
4125	0.492
4175	0.492
4225	0.524
4275	0.512
4325	0.512
4375	0.524
4425	0.524
4475	0.528
4525	0.540
4575	0.492
4625	0.496
4675	0.508
4725	0.480
4775	0.488
4825	0.528
4875	0.544
4925	0.548
4975	0.564
5025	0.564
5075	0.592
5125	0.568
5175	0.556
5225	0.536
5275	0.524
5325	0.504
5375	0.504
5425	0.540
5475	0.544
5525	0.540
5575	0.552
5625	0.572
5675	0.548
5725	0.580
5775	0.604
5825	0.584
5875	0.584
5925	0.592
5975	0.572
6025	0.580
6075	0.596
6125	0.568
6175	0.572
6225	0.572
6275	0.580
6325	0.596
6375	0.620
6425	0.604
6475	0.624
6525	0.580
6575	0.572
6625	0.564
6675	0.556
6725	0.520
6775	0.512
6825	0.496
6875	0.496
6925	0.508
6975	0.516
7025	0.556
7075	0.564
7125	0.536
7175	0.508
7225	0.504
7275	0.464
7325	0.412
7375	0.404
7425	0.420
7475	0.408
7525	0.412
7575	0.432
7625	0.448
7675	0.472
7725	0.480
7775	0.512
7825	0.520
7875	0.516
7925	0.512
7975	0.528
8025	0.496
8075	0.480
8125	0.464
8175	0.444
8225	0.380
8275	0.364
8325	0.380
8375	0.412
8425	0.428
8475	0.496
8525	0.536
8575	0.568
8625	0.584
8675	0.576
8725	0.596
8775	0.600
8825	0.600
8875	0.588
8925	0.628
8975	0.620
9025	0.640
9075	0.640
9125	0.664
9175	0.648
9225	0.656
9275	0.648
9325	0.652
9375	0.652
9425	0.652
9475	0.648
9525	0.628
9575	0.596
9625	0.568
9675	0.556
9725	0.572
9775	0.568
9825	0.604
9875	0.580
9925	0.584
9975	0.572
10025	0.568
10075	0.532
10125	0.548
10175	0.536
10225	0.472
10275	0.388
10325	0.368
10375	0.368
10425	0.356
10475	0.408
10525	0.460
10575	0.460
10625	0.408
10675	0.332
10725	0.228
10775	0.160
10825	0.084
10875	0.044
10925	0.032
10975	0.024
11025	0.020
11075	0.016
11125	0.008
11175	0.012
11225	0.012
11275	0.016
11325	0.024
11375	0.024
11425	0.020
11475	0.020
11525	0.016
11575	0.008
11625	0.004
11675	0.004
11725	0.000
11775	0.004
11825	0.008
11875	0.016
11925	0.016
11975	0.024
12025	0.024
12075	0.024
12125	0.020
12175	0.028
12225	0.020
12275	0.020
12325	0.028
12375	0.048
12425	0.084
12475	0.140
12525	0.176
12575	0.220
12625	0.252
12675	0.280
12725	0.284
12775	0.284
12825	0.284
12875	0.264
12925	0.244
12975	0.248
13025	0.256
13075	0.268
13125	0.304
13175	0.316
13225	0.296
13275	0.292
13325	0.312
13375	0.328
13425	0.368
13475	0.400
13525	0.432
13575	0.436
13625	0.440
13675	0.432
13725	0.480
13775	0.480
13825	0.472
13875	0.476
13925	0.468
13975	0.440
14025	0.456
14075	0.440
14125	0.432
14175	0.412
14225	0.404
14275	0.416
14325	0.420
14375	0.440
14425	0.456
14475	0.468
14525	0.468
14575	0.484
14625	0.460
14675	0.444
14725	0.432
14775	0.416
14825	0.428
14875	0.436
14925	0.452
14975	0.464
15025	0.500
15075	0.484
15125	0.496
15175	0.524
15225	0.524
15275	0.496
15325	0.504
15375	0.484
15425	0.472
15475	0.496
15525	0.488
15575	0.480
15625	0.512
15675	0.516
15725	0.488
15775	0.504
15825	0.488
15875	0.448
15925	0.436
15975	0.440
16025	0.432
16075	0.460
16125	0.464
16175	0.464
16225	0.464
16275	0.476
16325	0.472
16375	0.480
16425	0.496
16475	0.528
16525	0.520
16575	0.516
16625	0.528
16675	0.508
16725	0.436
16775	0.444
16825	0.464
16875	0.448
16925	0.444
16975	0.448
17025	0.448
17075	0.452
17125	0.456
17175	0.460
17225	0.500
17275	0.504
17325	0.468
17375	0.468
17425	0.460
17475	0.452
17525	0.416
17575	0.416
17625	0.432
17675	0.420
17725	0.352
17775	0.368
17825	0.436
17875	0.432
17925	0.452
17975	0.508
18025	0.492
18075	0.456
18125	0.464
18175	0.476
18225	0.492
18275	0.508
18325	0.480
18375	0.480
