Position	Percent G+C 1 .. 6656
125	0.084
175	0.084
225	0.096
275	0.088
325	0.088
375	0.088
425	0.076
475	0.080
525	0.088
575	0.084
625	0.080
675	0.072
725	0.052
775	0.036
825	0.040
875	0.056
925	0.076
975	0.120
1025	0.160
1075	0.172
1125	0.176
1175	0.172
1225	0.148
1275	0.128
1325	0.120
1375	0.088
1425	0.104
1475	0.112
1525	0.104
1575	0.128
1625	0.176
1675	0.200
1725	0.196
1775	0.212
1825	0.192
1875	0.192
1925	0.196
1975	0.236
2025	0.284
2075	0.356
2125	0.360
2175	0.372
2225	0.380
2275	0.356
2325	0.344
2375	0.368
2425	0.400
2475	0.412
2525	0.452
2575	0.460
2625	0.468
2675	0.404
2725	0.412
2775	0.392
2825	0.356
2875	0.364
2925	0.400
2975	0.384
3025	0.400
3075	0.424
3125	0.428
3175	0.412
3225	0.404
3275	0.360
3325	0.340
3375	0.324
3425	0.352
3475	0.372
3525	0.392
3575	0.400
3625	0.392
3675	0.408
3725	0.400
3775	0.436
3825	0.448
3875	0.456
3925	0.480
3975	0.480
4025	0.484
4075	0.496
4125	0.484
4175	0.448
4225	0.456
4275	0.432
4325	0.416
4375	0.428
4425	0.440
4475	0.456
4525	0.480
4575	0.476
4625	0.456
4675	0.436
4725	0.416
4775	0.396
4825	0.412
4875	0.436
4925	0.436
4975	0.412
5025	0.376
5075	0.340
5125	0.304
5175	0.240
5225	0.208
5275	0.156
5325	0.104
5375	0.060
5425	0.044
5475	0.024
5525	0.024
5575	0.020
5625	0.012
5675	0.012
5725	0.012
5775	0.016
5825	0.024
5875	0.028
5925	0.028
5975	0.024
6025	0.024
6075	0.028
6125	0.024
6175	0.032
6225	0.040
6275	0.036
6325	0.024
6375	0.024
6425	0.016
6475	0.012
6525	0.028
