Position	Percent G+C 1 .. 11037
125	0.032
175	0.036
225	0.048
275	0.076
325	0.088
375	0.100
425	0.124
475	0.108
525	0.088
575	0.084
625	0.080
675	0.060
725	0.084
775	0.104
825	0.116
875	0.104
925	0.088
975	0.076
1025	0.100
1075	0.140
1125	0.228
1175	0.312
1225	0.320
1275	0.284
1325	0.224
1375	0.164
1425	0.124
1475	0.140
1525	0.148
1575	0.224
1625	0.272
1675	0.316
1725	0.360
1775	0.444
1825	0.476
1875	0.508
1925	0.512
1975	0.552
2025	0.560
2075	0.536
2125	0.524
2175	0.556
2225	0.536
2275	0.528
2325	0.528
2375	0.508
2425	0.492
2475	0.484
2525	0.484
2575	0.508
2625	0.532
2675	0.504
2725	0.492
2775	0.468
2825	0.412
2875	0.380
2925	0.352
2975	0.312
3025	0.232
3075	0.184
3125	0.120
3175	0.072
3225	0.040
3275	0.040
3325	0.040
3375	0.064
3425	0.088
3475	0.120
3525	0.152
3575	0.220
3625	0.236
3675	0.264
3725	0.304
3775	0.368
3825	0.364
3875	0.384
3925	0.416
3975	0.400
4025	0.376
4075	0.396
4125	0.408
4175	0.404
4225	0.432
4275	0.448
4325	0.444
4375	0.480
4425	0.500
4475	0.500
4525	0.496
4575	0.524
4625	0.500
4675	0.480
4725	0.508
4775	0.492
4825	0.460
4875	0.464
4925	0.460
4975	0.416
5025	0.432
5075	0.440
5125	0.416
5175	0.436
5225	0.408
5275	0.360
5325	0.340
5375	0.288
5425	0.232
5475	0.192
5525	0.160
5575	0.096
5625	0.088
5675	0.052
5725	0.060
5775	0.060
5825	0.088
5875	0.136
5925	0.212
5975	0.276
6025	0.332
6075	0.388
6125	0.388
6175	0.396
6225	0.388
6275	0.400
6325	0.416
6375	0.432
6425	0.416
6475	0.416
6525	0.436
6575	0.416
6625	0.412
6675	0.424
6725	0.400
6775	0.340
6825	0.292
6875	0.236
6925	0.212
6975	0.216
7025	0.236
7075	0.268
7125	0.328
7175	0.332
7225	0.356
7275	0.416
7325	0.436
7375	0.452
7425	0.496
7475	0.500
7525	0.480
7575	0.492
7625	0.480
7675	0.480
7725	0.484
7775	0.504
7825	0.500
7875	0.520
7925	0.500
7975	0.524
8025	0.488
8075	0.480
8125	0.480
8175	0.504
8225	0.492
8275	0.508
8325	0.548
8375	0.548
8425	0.536
8475	0.552
8525	0.572
8575	0.508
8625	0.484
8675	0.480
8725	0.444
8775	0.392
8825	0.376
8875	0.332
8925	0.264
8975	0.200
9025	0.152
9075	0.112
9125	0.088
9175	0.060
9225	0.052
9275	0.036
9325	0.032
9375	0.028
9425	0.024
9475	0.020
9525	0.020
9575	0.020
9625	0.020
9675	0.024
9725	0.048
9775	0.052
9825	0.064
9875	0.064
9925	0.072
9975	0.068
10025	0.064
10075	0.056
10125	0.076
10175	0.084
10225	0.104
10275	0.140
10325	0.152
10375	0.164
10425	0.192
10475	0.188
10525	0.172
10575	0.164
10625	0.144
10675	0.112
10725	0.096
10775	0.084
10825	0.096
10875	0.092
