Position	Percent G+C 1 .. 1258846
125	0.012
175	0.008
225	0.012
275	0.004
325	0.004
375	0.008
425	0.028
475	0.028
525	0.060
575	0.084
625	0.124
675	0.176
725	0.248
775	0.292
825	0.304
875	0.344
925	0.336
975	0.320
1025	0.328
1075	0.356
1125	0.348
1175	0.376
1225	0.388
1275	0.388
1325	0.416
1375	0.416
1425	0.392
1475	0.388
1525	0.416
1575	0.412
1625	0.416
1675	0.444
1725	0.448
1775	0.412
1825	0.404
1875	0.408
1925	0.412
1975	0.456
2025	0.488
2075	0.504
2125	0.500
2175	0.500
2225	0.476
2275	0.420
2325	0.400
2375	0.404
2425	0.392
2475	0.352
2525	0.360
2575	0.368
2625	0.348
2675	0.352
2725	0.376
2775	0.396
2825	0.392
2875	0.408
2925	0.404
2975	0.396
3025	0.396
3075	0.408
3125	0.404
3175	0.404
3225	0.428
3275	0.408
3325	0.384
3375	0.404
3425	0.384
3475	0.368
3525	0.408
3575	0.456
3625	0.440
3675	0.468
3725	0.476
3775	0.464
3825	0.424
3875	0.432
3925	0.412
3975	0.404
4025	0.380
4075	0.392
4125	0.392
4175	0.376
4225	0.412
4275	0.444
4325	0.464
4375	0.464
4425	0.476
4475	0.432
4525	0.416
4575	0.412
4625	0.416
4675	0.428
4725	0.440
4775	0.452
4825	0.468
4875	0.460
4925	0.484
4975	0.500
5025	0.504
5075	0.464
5125	0.464
5175	0.428
5225	0.432
5275	0.432
5325	0.440
5375	0.468
5425	0.500
5475	0.500
5525	0.524
5575	0.524
5625	0.520
5675	0.536
5725	0.528
5775	0.544
5825	0.560
5875	0.540
5925	0.504
5975	0.500
6025	0.460
6075	0.420
6125	0.404
6175	0.392
6225	0.364
6275	0.372
6325	0.376
6375	0.384
6425	0.412
6475	0.456
6525	0.432
6575	0.416
6625	0.424
6675	0.416
6725	0.376
6775	0.360
6825	0.396
6875	0.400
6925	0.392
6975	0.432
7025	0.452
7075	0.428
7125	0.420
7175	0.436
7225	0.412
7275	0.412
7325	0.420
7375	0.452
7425	0.444
7475	0.452
7525	0.480
7575	0.488
7625	0.456
7675	0.464
7725	0.468
7775	0.460
7825	0.488
7875	0.488
7925	0.484
7975	0.504
8025	0.492
8075	0.508
8125	0.528
8175	0.540
8225	0.508
8275	0.516
8325	0.500
8375	0.504
8425	0.496
8475	0.520
8525	0.524
8575	0.492
8625	0.488
8675	0.484
8725	0.440
8775	0.432
8825	0.452
8875	0.452
8925	0.448
8975	0.496
9025	0.516
9075	0.516
9125	0.476
9175	0.468
9225	0.432
9275	0.416
9325	0.412
9375	0.472
9425	0.500
9475	0.524
9525	0.544
9575	0.548
9625	0.544
9675	0.528
9725	0.524
9775	0.504
9825	0.504
9875	0.456
9925	0.444
9975	0.456
10025	0.436
10075	0.432
10125	0.476
10175	0.484
10225	0.464
10275	0.496
10325	0.472
10375	0.428
10425	0.400
10475	0.404
10525	0.392
10575	0.428
10625	0.476
10675	0.520
10725	0.508
10775	0.504
10825	0.504
10875	0.464
10925	0.428
10975	0.456
11025	0.432
11075	0.432
11125	0.448
11175	0.480
11225	0.480
11275	0.488
11325	0.468
11375	0.472
11425	0.480
11475	0.488
11525	0.508
11575	0.520
11625	0.532
11675	0.516
11725	0.484
11775	0.484
11825	0.488
11875	0.452
11925	0.448
11975	0.464
12025	0.440
12075	0.424
12125	0.436
12175	0.448
12225	0.452
12275	0.484
12325	0.488
12375	0.500
12425	0.488
12475	0.492
12525	0.472
12575	0.480
12625	0.480
12675	0.484
12725	0.468
12775	0.472
12825	0.508
12875	0.492
12925	0.516
12975	0.532
13025	0.528
13075	0.492
13125	0.520
13175	0.516
13225	0.508
13275	0.512
13325	0.492
13375	0.484
13425	0.444
13475	0.440
13525	0.424
13575	0.444
13625	0.420
13675	0.436
13725	0.400
13775	0.416
13825	0.404
13875	0.404
13925	0.388
13975	0.396
14025	0.384
14075	0.360
14125	0.348
14175	0.352
14225	0.372
14275	0.412
14325	0.452
14375	0.492
14425	0.504
14475	0.520
14525	0.472
14575	0.436
14625	0.408
14675	0.404
14725	0.400
14775	0.432
14825	0.468
14875	0.496
14925	0.532
14975	0.528
15025	0.528
15075	0.524
15125	0.512
15175	0.516
15225	0.524
15275	0.500
15325	0.480
15375	0.444
15425	0.400
15475	0.404
15525	0.400
15575	0.392
15625	0.420
15675	0.428
15725	0.408
15775	0.368
15825	0.376
15875	0.348
15925	0.324
15975	0.304
16025	0.356
16075	0.372
16125	0.400
16175	0.416
16225	0.432
16275	0.408
16325	0.392
16375	0.388
16425	0.408
16475	0.368
16525	0.376
16575	0.368
16625	0.336
16675	0.304
16725	0.332
16775	0.336
16825	0.380
16875	0.388
16925	0.400
16975	0.412
17025	0.424
17075	0.380
17125	0.404
17175	0.432
17225	0.440
17275	0.436
17325	0.472
17375	0.488
17425	0.448
17475	0.448
17525	0.468
17575	0.472
17625	0.456
17675	0.476
17725	0.460
17775	0.432
17825	0.404
17875	0.420
17925	0.444
17975	0.452
18025	0.464
18075	0.464
18125	0.456
18175	0.428
18225	0.436
18275	0.444
18325	0.452
18375	0.436
18425	0.428
18475	0.436
18525	0.428
18575	0.424
18625	0.456
18675	0.460
18725	0.444
18775	0.444
18825	0.432
18875	0.404
18925	0.384
18975	0.388
19025	0.380
19075	0.396
19125	0.372
19175	0.388
19225	0.388
19275	0.404
19325	0.440
19375	0.500
19425	0.520
19475	0.528
19525	0.496
19575	0.484
19625	0.448
19675	0.432
19725	0.444
19775	0.488
19825	0.476
19875	0.468
19925	0.484
19975	0.464
20025	0.436
20075	0.436
20125	0.468
20175	0.468
20225	0.484
20275	0.520
20325	0.516
20375	0.504
20425	0.468
20475	0.464
20525	0.424
20575	0.420
20625	0.428
20675	0.444
20725	0.424
20775	0.440
20825	0.452
20875	0.448
20925	0.448
20975	0.456
21025	0.456
21075	0.428
21125	0.432
21175	0.432
21225	0.436
21275	0.428
21325	0.432
21375	0.400
21425	0.404
21475	0.388
21525	0.384
21575	0.380
21625	0.388
21675	0.372
21725	0.368
21775	0.380
21825	0.388
21875	0.368
21925	0.380
21975	0.416
22025	0.400
22075	0.392
22125	0.436
22175	0.416
22225	0.400
22275	0.404
22325	0.424
22375	0.432
22425	0.472
22475	0.492
22525	0.504
22575	0.500
22625	0.468
22675	0.468
22725	0.448
22775	0.448
22825	0.468
22875	0.504
22925	0.492
22975	0.512
23025	0.520
23075	0.492
23125	0.472
23175	0.472
23225	0.460
23275	0.472
23325	0.504
23375	0.492
23425	0.508
23475	0.512
23525	0.500
23575	0.492
23625	0.460
23675	0.440
23725	0.428
23775	0.432
23825	0.424
23875	0.464
23925	0.452
23975	0.460
24025	0.436
24075	0.412
24125	0.396
24175	0.388
24225	0.388
24275	0.396
24325	0.428
24375	0.436
24425	0.456
24475	0.444
24525	0.440
24575	0.420
24625	0.444
24675	0.452
24725	0.468
24775	0.464
24825	0.460
24875	0.448
24925	0.468
24975	0.444
25025	0.460
25075	0.472
25125	0.488
25175	0.456
25225	0.480
25275	0.476
25325	0.464
25375	0.456
25425	0.480
25475	0.484
25525	0.476
25575	0.476
25625	0.472
25675	0.452
25725	0.456
25775	0.472
25825	0.476
25875	0.440
25925	0.436
25975	0.400
26025	0.396
26075	0.396
26125	0.428
26175	0.420
26225	0.448
26275	0.468
26325	0.476
26375	0.456
26425	0.472
26475	0.476
26525	0.448
26575	0.444
26625	0.468
26675	0.464
26725	0.440
26775	0.424
26825	0.424
26875	0.424
26925	0.416
26975	0.432
27025	0.432
27075	0.440
27125	0.448
27175	0.488
27225	0.508
27275	0.536
27325	0.516
27375	0.512
27425	0.488
27475	0.476
