Position	Percent G+C 1 .. 328624
125	0.048
175	0.048
225	0.036
275	0.028
325	0.028
375	0.032
425	0.044
475	0.040
525	0.040
575	0.024
625	0.028
675	0.032
725	0.032
775	0.028
825	0.032
875	0.032
925	0.016
975	0.016
1025	0.016
1075	0.024
1125	0.024
1175	0.032
1225	0.036
1275	0.104
1325	0.184
1375	0.240
1425	0.288
1475	0.284
1525	0.220
1575	0.132
1625	0.068
1675	0.016
1725	0.020
1775	0.024
1825	0.024
1875	0.040
1925	0.040
1975	0.044
2025	0.044
2075	0.068
2125	0.100
2175	0.180
2225	0.296
2275	0.380
2325	0.440
2375	0.472
2425	0.476
2475	0.424
2525	0.456
2575	0.476
2625	0.492
2675	0.488
2725	0.492
2775	0.452
2825	0.424
2875	0.436
2925	0.464
2975	0.500
3025	0.544
3075	0.576
3125	0.580
3175	0.536
3225	0.524
3275	0.504
3325	0.496
3375	0.460
3425	0.504
3475	0.504
3525	0.476
3575	0.464
3625	0.472
3675	0.460
3725	0.452
3775	0.456
3825	0.436
3875	0.432
3925	0.404
3975	0.404
4025	0.408
4075	0.448
4125	0.464
4175	0.504
4225	0.504
4275	0.512
4325	0.496
4375	0.488
4425	0.488
4475	0.484
4525	0.468
4575	0.456
4625	0.460
4675	0.444
4725	0.412
4775	0.432
4825	0.460
4875	0.488
4925	0.496
4975	0.556
5025	0.536
5075	0.516
5125	0.500
5175	0.480
5225	0.440
5275	0.460
5325	0.460
5375	0.428
5425	0.408
5475	0.408
5525	0.368
5575	0.324
5625	0.340
5675	0.364
5725	0.396
5775	0.428
5825	0.484
5875	0.480
5925	0.476
5975	0.456
6025	0.444
6075	0.408
6125	0.416
6175	0.436
6225	0.412
6275	0.408
6325	0.444
6375	0.444
6425	0.440
6475	0.460
6525	0.472
6575	0.444
6625	0.452
6675	0.420
6725	0.416
6775	0.428
6825	0.432
6875	0.440
6925	0.484
6975	0.520
7025	0.504
7075	0.492
7125	0.464
7175	0.440
7225	0.412
7275	0.416
7325	0.416
7375	0.408
7425	0.408
7475	0.384
7525	0.396
7575	0.416
7625	0.456
7675	0.452
7725	0.464
7775	0.456
7825	0.456
7875	0.452
7925	0.484
7975	0.492
8025	0.492
8075	0.488
8125	0.480
8175	0.436
8225	0.416
8275	0.428
8325	0.464
8375	0.452
8425	0.472
8475	0.456
8525	0.424
8575	0.384
8625	0.372
8675	0.352
8725	0.376
8775	0.388
8825	0.412
8875	0.404
8925	0.428
8975	0.464
9025	0.488
9075	0.448
9125	0.464
9175	0.472
9225	0.448
9275	0.424
9325	0.444
9375	0.456
9425	0.436
9475	0.420
9525	0.408
9575	0.400
9625	0.408
9675	0.372
9725	0.352
9775	0.324
9825	0.292
9875	0.232
9925	0.216
9975	0.180
10025	0.160
10075	0.132
10125	0.108
10175	0.108
10225	0.136
10275	0.120
10325	0.136
10375	0.132
10425	0.108
10475	0.088
10525	0.108
10575	0.096
10625	0.128
10675	0.164
10725	0.196
10775	0.228
10825	0.244
10875	0.248
10925	0.248
10975	0.264
11025	0.252
11075	0.300
11125	0.328
11175	0.368
11225	0.340
11275	0.416
11325	0.444
11375	0.460
11425	0.468
11475	0.504
11525	0.460
11575	0.404
11625	0.428
11675	0.428
11725	0.420
11775	0.408
11825	0.448
11875	0.396
11925	0.364
11975	0.380
12025	0.376
12075	0.360
12125	0.384
12175	0.432
12225	0.444
12275	0.468
12325	0.480
12375	0.468
12425	0.432
12475	0.424
12525	0.420
12575	0.420
12625	0.444
12675	0.456
12725	0.468
12775	0.468
12825	0.460
12875	0.436
12925	0.460
12975	0.444
13025	0.440
13075	0.436
13125	0.444
13175	0.432
13225	0.396
13275	0.404
13325	0.388
13375	0.396
13425	0.400
13475	0.468
13525	0.440
13575	0.468
13625	0.480
13675	0.484
13725	0.476
13775	0.540
13825	0.552
13875	0.564
13925	0.588
13975	0.576
14025	0.532
14075	0.544
14125	0.528
14175	0.496
14225	0.488
14275	0.532
14325	0.508
14375	0.512
14425	0.520
14475	0.532
14525	0.504
14575	0.512
14625	0.504
14675	0.488
14725	0.448
14775	0.428
14825	0.436
14875	0.420
14925	0.440
14975	0.476
15025	0.464
15075	0.416
15125	0.440
15175	0.440
15225	0.428
15275	0.456
15325	0.480
15375	0.412
15425	0.356
15475	0.352
15525	0.320
15575	0.316
15625	0.364
15675	0.400
15725	0.416
15775	0.476
15825	0.476
15875	0.492
15925	0.484
15975	0.464
16025	0.436
16075	0.444
16125	0.460
16175	0.468
16225	0.436
16275	0.444
16325	0.436
16375	0.396
16425	0.380
16475	0.448
16525	0.424
16575	0.424
16625	0.420
16675	0.464
16725	0.448
16775	0.448
16825	0.456
16875	0.448
