Position	Percent G+C 1 .. 11483
125	0.004
175	0.008
225	0.016
275	0.016
325	0.020
375	0.016
425	0.024
475	0.020
525	0.024
575	0.024
625	0.024
675	0.060
725	0.068
775	0.068
825	0.068
875	0.072
925	0.036
975	0.040
1025	0.128
1075	0.144
1125	0.244
1175	0.348
1225	0.416
1275	0.424
1325	0.468
1375	0.456
1425	0.444
1475	0.444
1525	0.408
1575	0.432
1625	0.444
1675	0.428
1725	0.452
1775	0.472
1825	0.464
1875	0.432
1925	0.464
1975	0.456
2025	0.480
2075	0.476
2125	0.468
2175	0.440
2225	0.440
2275	0.416
2325	0.452
2375	0.464
2425	0.452
2475	0.460
2525	0.448
2575	0.408
2625	0.380
2675	0.364
2725	0.320
2775	0.352
2825	0.360
2875	0.408
2925	0.432
2975	0.444
3025	0.440
3075	0.444
3125	0.432
3175	0.420
3225	0.420
3275	0.400
3325	0.412
3375	0.436
3425	0.408
3475	0.416
3525	0.428
3575	0.412
3625	0.404
3675	0.416
3725	0.416
3775	0.416
3825	0.416
3875	0.416
3925	0.424
3975	0.424
4025	0.392
4075	0.400
4125	0.372
4175	0.372
4225	0.364
4275	0.372
4325	0.380
4375	0.392
4425	0.424
4475	0.444
4525	0.460
4575	0.460
4625	0.476
4675	0.468
4725	0.480
4775	0.508
4825	0.516
4875	0.536
4925	0.572
4975	0.548
5025	0.560
5075	0.584
5125	0.548
5175	0.504
5225	0.508
5275	0.484
5325	0.424
5375	0.424
5425	0.448
5475	0.444
5525	0.424
5575	0.452
5625	0.448
5675	0.420
5725	0.416
5775	0.448
5825	0.452
5875	0.460
5925	0.464
5975	0.452
6025	0.428
6075	0.420
6125	0.424
6175	0.416
6225	0.452
6275	0.452
6325	0.444
6375	0.444
6425	0.448
6475	0.436
6525	0.440
6575	0.456
6625	0.484
6675	0.500
6725	0.500
6775	0.468
6825	0.452
6875	0.428
6925	0.444
6975	0.412
7025	0.432
7075	0.428
7125	0.416
7175	0.432
7225	0.444
7275	0.448
7325	0.476
7375	0.484
7425	0.436
7475	0.420
7525	0.384
7575	0.340
7625	0.324
7675	0.312
7725	0.312
7775	0.348
7825	0.376
7875	0.392
7925	0.392
7975	0.404
8025	0.412
8075	0.400
8125	0.392
8175	0.388
8225	0.424
8275	0.412
8325	0.440
8375	0.460
8425	0.484
8475	0.504
8525	0.516
8575	0.516
8625	0.500
8675	0.508
8725	0.480
8775	0.448
8825	0.412
8875	0.404
8925	0.384
8975	0.352
9025	0.408
9075	0.432
9125	0.440
9175	0.460
9225	0.496
9275	0.480
9325	0.484
9375	0.500
9425	0.512
9475	0.528
9525	0.548
9575	0.572
9625	0.572
9675	0.552
9725	0.540
9775	0.504
9825	0.484
9875	0.484
9925	0.480
9975	0.444
10025	0.440
10075	0.392
10125	0.348
10175	0.336
10225	0.368
10275	0.352
10325	0.332
10375	0.344
10425	0.380
10475	0.400
10525	0.412
10575	0.420
10625	0.356
10675	0.252
10725	0.136
10775	0.072
10825	0.036
10875	0.052
10925	0.052
10975	0.056
11025	0.048
11075	0.044
11125	0.020
11175	0.016
11225	0.008
11275	0.004
11325	0.000
