Position	Percent G+C 1 .. 970485
125	0.160
175	0.188
225	0.180
275	0.156
325	0.136
375	0.100
425	0.064
475	0.048
525	0.056
575	0.060
625	0.060
675	0.056
725	0.040
775	0.036
825	0.028
875	0.028
925	0.036
975	0.036
1025	0.040
1075	0.044
1125	0.064
1175	0.064
1225	0.068
1275	0.064
1325	0.068
1375	0.064
1425	0.088
1475	0.112
1525	0.116
1575	0.120
1625	0.108
1675	0.084
1725	0.064
1775	0.056
1825	0.044
1875	0.040
1925	0.048
1975	0.064
2025	0.096
2075	0.112
2125	0.160
2175	0.188
2225	0.252
2275	0.308
2325	0.392
2375	0.456
2425	0.500
2475	0.516
2525	0.492
2575	0.468
2625	0.492
2675	0.488
2725	0.480
2775	0.484
2825	0.508
2875	0.456
2925	0.476
2975	0.480
3025	0.512
3075	0.504
3125	0.496
3175	0.476
3225	0.504
3275	0.500
3325	0.468
3375	0.476
3425	0.500
3475	0.452
3525	0.428
3575	0.468
3625	0.476
3675	0.444
3725	0.448
3775	0.456
3825	0.412
3875	0.392
3925	0.404
3975	0.344
4025	0.348
4075	0.384
4125	0.424
4175	0.440
4225	0.500
4275	0.504
4325	0.524
4375	0.520
4425	0.520
4475	0.536
4525	0.528
4575	0.528
4625	0.540
4675	0.524
4725	0.528
4775	0.532
4825	0.520
4875	0.496
4925	0.492
4975	0.496
5025	0.504
5075	0.468
5125	0.444
5175	0.428
5225	0.412
5275	0.400
5325	0.408
5375	0.400
5425	0.412
5475	0.436
5525	0.428
5575	0.432
5625	0.480
5675	0.484
5725	0.436
5775	0.460
5825	0.476
5875	0.472
5925	0.472
5975	0.488
6025	0.484
6075	0.500
6125	0.476
6175	0.504
6225	0.504
6275	0.468
6325	0.472
6375	0.496
6425	0.472
6475	0.492
6525	0.528
6575	0.528
6625	0.512
6675	0.540
6725	0.552
6775	0.552
6825	0.540
6875	0.552
6925	0.504
6975	0.476
7025	0.472
7075	0.456
7125	0.440
7175	0.436
7225	0.420
7275	0.404
7325	0.400
7375	0.380
7425	0.404
7475	0.416
7525	0.444
7575	0.464
7625	0.488
7675	0.460
7725	0.456
7775	0.416
7825	0.416
7875	0.440
7925	0.460
7975	0.492
8025	0.508
8075	0.496
8125	0.480
8175	0.492
8225	0.480
8275	0.492
8325	0.504
8375	0.500
8425	0.480
8475	0.456
8525	0.432
8575	0.400
8625	0.352
8675	0.356
8725	0.340
8775	0.368
8825	0.408
8875	0.440
8925	0.428
8975	0.436
9025	0.456
9075	0.424
9125	0.444
9175	0.472
9225	0.508
9275	0.480
9325	0.512
9375	0.488
9425	0.484
9475	0.480
9525	0.488
9575	0.484
9625	0.516
9675	0.520
9725	0.520
9775	0.540
9825	0.528
9875	0.508
9925	0.508
9975	0.504
10025	0.460
10075	0.452
10125	0.464
10175	0.436
10225	0.424
10275	0.448
10325	0.476
10375	0.480
10425	0.516
10475	0.528
10525	0.524
10575	0.504
10625	0.544
10675	0.540
10725	0.540
10775	0.540
10825	0.560
10875	0.508
10925	0.496
10975	0.488
11025	0.496
11075	0.504
11125	0.512
11175	0.512
11225	0.516
11275	0.512
11325	0.472
11375	0.464
11425	0.460
11475	0.456
11525	0.452
11575	0.472
11625	0.480
11675	0.480
11725	0.496
