Position	Percent G+C 1 .. 406998
125	0.060
175	0.060
225	0.084
275	0.072
325	0.100
375	0.108
425	0.096
475	0.116
525	0.116
575	0.080
625	0.060
675	0.060
725	0.024
775	0.032
825	0.056
875	0.052
925	0.048
975	0.044
1025	0.040
1075	0.024
1125	0.048
1175	0.056
1225	0.064
1275	0.064
1325	0.064
1375	0.064
1425	0.056
1475	0.048
1525	0.048
1575	0.056
1625	0.060
1675	0.104
1725	0.116
1775	0.164
1825	0.212
1875	0.288
1925	0.324
1975	0.396
2025	0.420
2075	0.448
2125	0.432
2175	0.408
2225	0.420
2275	0.420
2325	0.432
2375	0.468
2425	0.472
2475	0.460
2525	0.464
2575	0.456
2625	0.428
2675	0.472
2725	0.504
2775	0.524
2825	0.532
2875	0.532
2925	0.500
2975	0.480
3025	0.464
3075	0.444
3125	0.444
3175	0.460
3225	0.424
3275	0.444
3325	0.464
3375	0.464
3425	0.464
3475	0.476
3525	0.444
3575	0.412
3625	0.380
3675	0.376
3725	0.412
3775	0.440
3825	0.440
3875	0.440
3925	0.436
3975	0.396
4025	0.360
4075	0.372
4125	0.384
4175	0.384
4225	0.404
4275	0.404
4325	0.424
4375	0.440
4425	0.444
4475	0.468
4525	0.488
4575	0.480
4625	0.504
4675	0.512
4725	0.492
4775	0.512
4825	0.524
4875	0.508
4925	0.516
4975	0.520
5025	0.520
5075	0.504
5125	0.528
5175	0.532
5225	0.524
5275	0.504
5325	0.520
5375	0.512
5425	0.492
5475	0.484
5525	0.504
5575	0.512
5625	0.488
5675	0.472
5725	0.464
5775	0.460
5825	0.444
5875	0.424
5925	0.412
5975	0.424
6025	0.388
6075	0.368
6125	0.384
6175	0.428
6225	0.448
6275	0.460
6325	0.452
6375	0.444
6425	0.424
6475	0.396
6525	0.392
6575	0.400
6625	0.424
6675	0.456
6725	0.476
6775	0.512
6825	0.536
6875	0.504
6925	0.476
6975	0.480
7025	0.468
7075	0.448
7125	0.460
7175	0.460
7225	0.428
7275	0.436
7325	0.448
7375	0.428
7425	0.404
7475	0.432
7525	0.400
7575	0.400
7625	0.424
7675	0.452
7725	0.444
7775	0.460
7825	0.460
7875	0.444
7925	0.448
7975	0.432
8025	0.428
8075	0.408
8125	0.408
8175	0.376
8225	0.376
8275	0.392
8325	0.400
8375	0.420
8425	0.456
8475	0.492
8525	0.508
8575	0.544
8625	0.568
8675	0.588
8725	0.592
8775	0.596
8825	0.596
8875	0.580
8925	0.572
8975	0.560
9025	0.540
9075	0.556
9125	0.532
9175	0.484
9225	0.452
9275	0.440
9325	0.408
9375	0.424
9425	0.444
9475	0.440
9525	0.424
9575	0.436
9625	0.420
9675	0.400
9725	0.412
9775	0.440
9825	0.388
9875	0.380
9925	0.396
9975	0.416
10025	0.412
10075	0.464
10125	0.492
10175	0.504
10225	0.500
10275	0.496
10325	0.472
10375	0.492
10425	0.492
10475	0.484
10525	0.492
10575	0.500
10625	0.476
10675	0.500
10725	0.528
10775	0.528
10825	0.528
10875	0.516
10925	0.484
10975	0.440
11025	0.432
11075	0.400
11125	0.416
11175	0.432
11225	0.484
11275	0.468
11325	0.492
11375	0.488
11425	0.488
11475	0.432
11525	0.424
11575	0.436
11625	0.424
11675	0.428
11725	0.440
11775	0.468
11825	0.472
11875	0.488
11925	0.496
11975	0.508
12025	0.484
12075	0.484
12125	0.500
12175	0.484
12225	0.472
12275	0.468
12325	0.464
12375	0.452
12425	0.448
12475	0.448
12525	0.448
12575	0.416
12625	0.428
12675	0.420
12725	0.432
12775	0.468
12825	0.524
12875	0.508
12925	0.532
12975	0.524
13025	0.528
13075	0.532
13125	0.516
13175	0.524
13225	0.540
13275	0.548
13325	0.520
13375	0.548
13425	0.532
13475	0.528
13525	0.504
13575	0.464
13625	0.428
13675	0.424
13725	0.440
13775	0.440
13825	0.484
13875	0.508
13925	0.480
13975	0.460
14025	0.408
14075	0.384
14125	0.376
14175	0.400
14225	0.408
14275	0.448
14325	0.428
14375	0.428
14425	0.420
14475	0.408
14525	0.444
14575	0.480
14625	0.476
14675	0.488
14725	0.508
14775	0.448
14825	0.440
14875	0.464
14925	0.456
14975	0.444
15025	0.492
15075	0.480
15125	0.444
15175	0.436
15225	0.432
15275	0.384
15325	0.392
15375	0.404
15425	0.384
15475	0.364
15525	0.392
15575	0.392
15625	0.392
15675	0.408
15725	0.436
15775	0.416
15825	0.396
15875	0.408
15925	0.388
15975	0.360
16025	0.340
16075	0.368
16125	0.356
16175	0.376
16225	0.376
16275	0.428
16325	0.412
16375	0.424
16425	0.440
16475	0.452
16525	0.460
16575	0.488
16625	0.480
16675	0.444
16725	0.444
16775	0.420
16825	0.420
16875	0.440
16925	0.528
16975	0.552
17025	0.568
17075	0.564
17125	0.564
17175	0.520
17225	0.540
17275	0.560
17325	0.568
17375	0.564
17425	0.572
17475	0.560
17525	0.544
17575	0.516
17625	0.500
17675	0.496
17725	0.464
17775	0.436
17825	0.436
17875	0.448
17925	0.432
17975	0.440
18025	0.468
18075	0.484
18125	0.488
18175	0.524
18225	0.540
18275	0.564
18325	0.624
18375	0.632
18425	0.648
18475	0.660
18525	0.660
18575	0.596
18625	0.620
18675	0.588
18725	0.584
18775	0.568
18825	0.568
18875	0.556
18925	0.580
18975	0.592
19025	0.596
19075	0.624
19125	0.616
19175	0.584
19225	0.576
19275	0.568
19325	0.540
19375	0.552
19425	0.556
19475	0.540
19525	0.544
19575	0.544
19625	0.528
19675	0.524
19725	0.536
19775	0.556
19825	0.568
19875	0.568
19925	0.584
19975	0.560
20025	0.540
20075	0.540
20125	0.524
