Position	Percent G+C 1 .. 23214
125	0.088
175	0.104
225	0.140
275	0.148
325	0.156
375	0.160
425	0.164
475	0.148
525	0.128
575	0.104
625	0.108
675	0.132
725	0.156
775	0.176
825	0.192
875	0.200
925	0.168
975	0.152
1025	0.148
1075	0.184
1125	0.180
1175	0.168
1225	0.176
1275	0.180
1325	0.140
1375	0.144
1425	0.148
1475	0.124
1525	0.128
1575	0.116
1625	0.108
1675	0.116
1725	0.132
1775	0.120
1825	0.140
1875	0.140
1925	0.144
1975	0.132
2025	0.140
2075	0.128
2125	0.120
2175	0.108
2225	0.116
2275	0.112
2325	0.112
2375	0.124
2425	0.124
2475	0.132
2525	0.148
2575	0.144
2625	0.124
2675	0.140
2725	0.156
2775	0.180
2825	0.272
2875	0.356
2925	0.416
2975	0.488
3025	0.528
3075	0.520
3125	0.516
3175	0.524
3225	0.464
3275	0.456
3325	0.456
3375	0.448
3425	0.464
3475	0.480
3525	0.484
3575	0.488
3625	0.504
3675	0.492
3725	0.492
3775	0.508
3825	0.500
3875	0.500
3925	0.504
3975	0.504
4025	0.476
4075	0.464
4125	0.472
4175	0.480
4225	0.496
4275	0.492
4325	0.488
4375	0.464
4425	0.456
4475	0.468
4525	0.468
4575	0.508
4625	0.540
4675	0.520
4725	0.500
4775	0.508
4825	0.492
4875	0.456
4925	0.464
4975	0.464
5025	0.396
5075	0.352
5125	0.268
5175	0.252
5225	0.236
5275	0.292
5325	0.308
5375	0.428
5425	0.440
5475	0.476
5525	0.468
5575	0.500
5625	0.496
5675	0.496
5725	0.468
5775	0.508
5825	0.496
5875	0.476
5925	0.472
5975	0.500
6025	0.472
6075	0.456
6125	0.464
6175	0.460
6225	0.432
6275	0.452
6325	0.472
6375	0.464
6425	0.484
6475	0.516
6525	0.528
6575	0.512
6625	0.544
6675	0.540
6725	0.520
6775	0.508
6825	0.508
6875	0.476
6925	0.468
6975	0.496
7025	0.504
7075	0.524
7125	0.532
7175	0.524
7225	0.472
7275	0.484
7325	0.500
7375	0.488
7425	0.500
7475	0.544
7525	0.524
7575	0.504
7625	0.528
7675	0.560
7725	0.552
7775	0.560
7825	0.556
7875	0.528
7925	0.504
7975	0.484
8025	0.476
8075	0.484
8125	0.496
8175	0.504
8225	0.500
8275	0.492
8325	0.452
8375	0.452
8425	0.444
8475	0.452
8525	0.468
8575	0.496
8625	0.500
8675	0.460
8725	0.448
8775	0.428
8825	0.424
8875	0.396
8925	0.416
8975	0.416
9025	0.396
9075	0.392
9125	0.436
9175	0.460
9225	0.468
9275	0.488
9325	0.512
9375	0.468
9425	0.440
9475	0.476
9525	0.472
9575	0.472
9625	0.492
9675	0.488
9725	0.448
9775	0.440
9825	0.436
9875	0.432
9925	0.420
9975	0.428
10025	0.428
10075	0.416
10125	0.392
10175	0.432
10225	0.448
10275	0.452
10325	0.464
10375	0.492
10425	0.508
10475	0.492
10525	0.524
10575	0.524
10625	0.516
10675	0.504
10725	0.496
10775	0.460
10825	0.456
10875	0.456
10925	0.448
10975	0.452
11025	0.496
11075	0.512
11125	0.540
11175	0.572
11225	0.576
11275	0.536
11325	0.484
11375	0.456
11425	0.424
11475	0.436
11525	0.456
11575	0.488
11625	0.492
11675	0.488
11725	0.480
11775	0.480
11825	0.452
11875	0.448
