Position	Percent G+C 1 .. 23054
125	0.048
175	0.052
225	0.056
275	0.044
325	0.040
375	0.044
425	0.056
475	0.056
525	0.072
575	0.088
625	0.100
675	0.092
725	0.108
775	0.092
825	0.068
875	0.048
925	0.044
975	0.028
1025	0.028
1075	0.048
1125	0.084
1175	0.112
1225	0.156
1275	0.188
1325	0.188
1375	0.184
1425	0.172
1475	0.200
1525	0.232
1575	0.264
1625	0.280
1675	0.328
1725	0.308
1775	0.332
1825	0.348
1875	0.372
1925	0.356
1975	0.364
2025	0.356
2075	0.348
2125	0.360
2175	0.392
2225	0.388
2275	0.348
2325	0.360
2375	0.356
2425	0.380
2475	0.388
2525	0.460
2575	0.508
2625	0.532
2675	0.516
2725	0.548
2775	0.536
2825	0.508
2875	0.480
2925	0.520
2975	0.516
3025	0.504
3075	0.472
3125	0.456
3175	0.412
3225	0.392
3275	0.408
3325	0.436
3375	0.468
3425	0.480
3475	0.500
3525	0.484
3575	0.484
3625	0.492
3675	0.484
3725	0.484
3775	0.480
3825	0.476
3875	0.448
3925	0.476
3975	0.468
4025	0.476
4075	0.496
4125	0.536
4175	0.516
4225	0.504
4275	0.496
4325	0.516
4375	0.508
4425	0.456
4475	0.448
4525	0.424
4575	0.396
4625	0.360
4675	0.396
4725	0.412
4775	0.448
4825	0.428
4875	0.444
4925	0.456
4975	0.436
5025	0.412
5075	0.384
5125	0.388
5175	0.364
5225	0.364
5275	0.368
5325	0.392
5375	0.412
5425	0.416
5475	0.404
5525	0.416
5575	0.444
5625	0.424
5675	0.432
5725	0.484
5775	0.468
5825	0.468
5875	0.480
5925	0.468
5975	0.452
6025	0.452
6075	0.396
6125	0.348
6175	0.284
6225	0.208
6275	0.160
6325	0.140
6375	0.116
6425	0.172
6475	0.176
6525	0.192
6575	0.192
6625	0.196
6675	0.180
6725	0.200
6775	0.176
6825	0.168
6875	0.172
6925	0.216
6975	0.260
7025	0.320
7075	0.372
7125	0.460
7175	0.468
7225	0.460
7275	0.468
7325	0.488
7375	0.456
7425	0.440
7475	0.468
7525	0.484
7575	0.500
7625	0.480
7675	0.468
7725	0.460
7775	0.436
7825	0.424
7875	0.456
7925	0.492
7975	0.504
8025	0.536
8075	0.544
8125	0.540
8175	0.520
8225	0.484
8275	0.476
8325	0.492
8375	0.476
8425	0.488
8475	0.496
8525	0.500
8575	0.464
8625	0.472
8675	0.484
8725	0.496
8775	0.480
8825	0.500
8875	0.472
8925	0.452
8975	0.460
9025	0.464
9075	0.444
9125	0.452
9175	0.408
9225	0.392
9275	0.384
9325	0.376
9375	0.384
9425	0.412
9475	0.428
9525	0.432
9575	0.436
9625	0.428
9675	0.420
9725	0.412
9775	0.400
9825	0.416
9875	0.456
9925	0.484
9975	0.480
10025	0.476
10075	0.448
10125	0.420
10175	0.436
10225	0.444
10275	0.432
10325	0.456
10375	0.472
10425	0.420
10475	0.392
10525	0.396
10575	0.376
10625	0.348
10675	0.372
10725	0.380
10775	0.396
10825	0.428
10875	0.444
10925	0.452
10975	0.472
11025	0.476
11075	0.456
11125	0.436
11175	0.420
11225	0.416
11275	0.424
11325	0.436
11375	0.460
11425	0.448
11475	0.460
11525	0.428
11575	0.408
11625	0.388
11675	0.404
11725	0.364
11775	0.392
11825	0.396
11875	0.408
11925	0.404
11975	0.412
12025	0.424
12075	0.416
12125	0.436
12175	0.436
12225	0.476
12275	0.480
12325	0.476
12375	0.456
12425	0.448
12475	0.412
12525	0.400
12575	0.416
12625	0.444
12675	0.460
12725	0.480
12775	0.492
12825	0.500
12875	0.468
12925	0.484
12975	0.488
13025	0.464
13075	0.452
13125	0.452
13175	0.416
13225	0.396
13275	0.412
13325	0.384
13375	0.312
13425	0.264
13475	0.196
13525	0.100
13575	0.052
13625	0.056
13675	0.056
13725	0.048
13775	0.048
13825	0.056
13875	0.056
13925	0.040
13975	0.048
14025	0.052
14075	0.100
14125	0.168
14175	0.256
14225	0.348
14275	0.428
14325	0.452
14375	0.460
14425	0.472
14475	0.488
14525	0.504
14575	0.512
14625	0.532
14675	0.536
14725	0.504
14775	0.488
14825	0.488
14875	0.484
14925	0.472
14975	0.484
15025	0.504
15075	0.516
15125	0.508
15175	0.508
15225	0.520
15275	0.504
15325	0.480
15375	0.452
15425	0.448
15475	0.404
15525	0.396
15575	0.388
15625	0.392
15675	0.408
15725	0.420
15775	0.428
15825	0.440
15875	0.480
15925	0.460
15975	0.484
16025	0.492
16075	0.496
16125	0.484
16175	0.488
16225	0.496
16275	0.488
16325	0.512
16375	0.520
16425	0.520
16475	0.496
16525	0.512
16575	0.492
16625	0.480
16675	0.492
16725	0.512
16775	0.500
16825	0.528
16875	0.528
16925	0.532
16975	0.528
17025	0.528
17075	0.500
17125	0.492
17175	0.432
17225	0.400
17275	0.404
17325	0.396
17375	0.384
17425	0.460
17475	0.460
17525	0.452
17575	0.444
17625	0.436
17675	0.416
17725	0.464
17775	0.464
17825	0.428
17875	0.364
17925	0.272
17975	0.164
18025	0.084
18075	0.056
18125	0.052
18175	0.064
18225	0.068
18275	0.084
18325	0.096
18375	0.148
18425	0.188
18475	0.252
18525	0.316
18575	0.360
18625	0.388
18675	0.428
18725	0.420
18775	0.416
18825	0.440
18875	0.412
18925	0.384
18975	0.428
19025	0.436
19075	0.432
19125	0.468
19175	0.484
19225	0.448
19275	0.440
19325	0.416
19375	0.388
19425	0.368
19475	0.380
19525	0.396
19575	0.412
19625	0.432
19675	0.464
19725	0.480
19775	0.464
19825	0.468
19875	0.516
19925	0.496
19975	0.484
20025	0.492
20075	0.540
20125	0.512
20175	0.520
20225	0.524
20275	0.532
20325	0.512
20375	0.504
20425	0.484
20475	0.484
20525	0.508
20575	0.480
20625	0.460
20675	0.460
20725	0.440
20775	0.396
20825	0.364
20875	0.320
20925	0.284
20975	0.280
21025	0.268
21075	0.248
21125	0.268
21175	0.260
21225	0.196
21275	0.156
21325	0.156
21375	0.152
21425	0.192
21475	0.244
21525	0.300
21575	0.344
21625	0.364
21675	0.364
21725	0.356
21775	0.288
21825	0.220
21875	0.168
21925	0.120
21975	0.072
22025	0.060
22075	0.052
22125	0.040
22175	0.020
22225	0.020
22275	0.016
22325	0.028
22375	0.028
22425	0.032
22475	0.024
22525	0.028
22575	0.024
22625	0.028
22675	0.024
22725	0.024
22775	0.020
22825	0.024
22875	0.016
22925	0.024
