Position	Percent G+C 1 .. 9230
125	0.024
175	0.036
225	0.024
275	0.032
325	0.044
375	0.060
425	0.052
475	0.048
525	0.040
575	0.040
625	0.024
675	0.024
725	0.028
775	0.028
825	0.016
875	0.016
925	0.008
975	0.008
1025	0.004
1075	0.012
1125	0.012
1175	0.016
1225	0.016
1275	0.020
1325	0.040
1375	0.088
1425	0.112
1475	0.208
1525	0.288
1575	0.324
1625	0.412
1675	0.488
1725	0.468
1775	0.456
1825	0.508
1875	0.484
1925	0.492
1975	0.496
2025	0.512
2075	0.512
2125	0.516
2175	0.496
2225	0.516
2275	0.528
2325	0.504
2375	0.516
2425	0.508
2475	0.516
2525	0.492
2575	0.460
2625	0.448
2675	0.444
2725	0.396
2775	0.404
2825	0.476
2875	0.452
2925	0.468
2975	0.484
3025	0.468
3075	0.408
3125	0.384
3175	0.360
3225	0.364
3275	0.412
3325	0.444
3375	0.492
3425	0.536
3475	0.532
3525	0.508
3575	0.508
3625	0.500
3675	0.464
3725	0.484
3775	0.508
3825	0.508
3875	0.532
3925	0.584
3975	0.600
4025	0.580
4075	0.592
4125	0.588
4175	0.568
4225	0.564
4275	0.556
4325	0.532
4375	0.488
4425	0.444
4475	0.404
4525	0.372
4575	0.364
4625	0.388
4675	0.372
4725	0.348
4775	0.352
4825	0.316
4875	0.264
4925	0.284
4975	0.352
5025	0.396
5075	0.444
5125	0.480
5175	0.496
5225	0.460
5275	0.432
5325	0.456
5375	0.432
5425	0.432
5475	0.460
5525	0.452
5575	0.432
5625	0.484
5675	0.508
5725	0.516
5775	0.544
5825	0.552
5875	0.544
5925	0.516
5975	0.536
6025	0.532
6075	0.520
6125	0.528
6175	0.548
6225	0.520
6275	0.552
6325	0.564
6375	0.536
6425	0.480
6475	0.476
6525	0.444
6575	0.408
6625	0.376
6675	0.416
6725	0.404
6775	0.400
6825	0.460
6875	0.512
6925	0.500
6975	0.512
7025	0.524
7075	0.488
7125	0.460
7175	0.488
7225	0.476
7275	0.476
7325	0.496
7375	0.520
7425	0.528
7475	0.544
7525	0.560
7575	0.540
7625	0.536
7675	0.512
7725	0.488
7775	0.476
7825	0.476
7875	0.480
7925	0.492
7975	0.516
8025	0.508
8075	0.536
8125	0.536
8175	0.564
8225	0.568
8275	0.552
8325	0.532
8375	0.492
8425	0.464
8475	0.464
8525	0.472
8575	0.464
8625	0.480
8675	0.428
8725	0.316
8775	0.236
8825	0.144
8875	0.060
8925	0.012
8975	0.012
9025	0.004
9075	0.000
