Position	Percent G+C 1 .. 2704584
125	0.004
175	0.004
225	0.008
275	0.016
325	0.016
375	0.016
425	0.012
475	0.012
525	0.004
575	0.008
625	0.016
675	0.016
725	0.020
775	0.044
825	0.072
875	0.136
925	0.236
975	0.316
1025	0.388
1075	0.428
1125	0.440
1175	0.420
1225	0.428
1275	0.428
1325	0.444
1375	0.444
1425	0.468
1475	0.460
1525	0.452
1575	0.468
1625	0.472
1675	0.464
1725	0.468
1775	0.484
1825	0.456
1875	0.468
1925	0.460
1975	0.448
2025	0.436
2075	0.408
2125	0.384
2175	0.396
2225	0.428
2275	0.428
2325	0.480
2375	0.504
2425	0.484
2475	0.480
2525	0.476
2575	0.448
2625	0.440
2675	0.460
2725	0.452
2775	0.460
2825	0.476
2875	0.472
2925	0.472
2975	0.464
3025	0.452
3075	0.436
3125	0.416
3175	0.408
3225	0.428
3275	0.424
3325	0.444
3375	0.480
3425	0.468
3475	0.428
3525	0.456
3575	0.476
3625	0.452
3675	0.444
3725	0.476
3775	0.476
3825	0.444
3875	0.464
3925	0.464
3975	0.444
4025	0.448
4075	0.444
4125	0.448
4175	0.472
4225	0.488
4275	0.472
4325	0.488
4375	0.464
4425	0.456
4475	0.468
4525	0.484
4575	0.512
4625	0.524
4675	0.520
4725	0.512
4775	0.500
4825	0.452
4875	0.464
4925	0.496
4975	0.512
5025	0.528
5075	0.576
5125	0.568
5175	0.544
5225	0.528
5275	0.496
5325	0.476
5375	0.480
5425	0.472
5475	0.464
5525	0.500
5575	0.492
5625	0.472
5675	0.476
5725	0.480
5775	0.440
5825	0.440
5875	0.444
5925	0.448
5975	0.440
6025	0.460
6075	0.464
6125	0.488
6175	0.456
6225	0.440
6275	0.436
6325	0.436
6375	0.392
6425	0.408
6475	0.408
6525	0.404
6575	0.368
6625	0.384
6675	0.416
6725	0.408
6775	0.360
6825	0.416
6875	0.420
6925	0.388
6975	0.380
7025	0.424
7075	0.376
7125	0.364
7175	0.368
7225	0.404
7275	0.376
7325	0.372
7375	0.372
7425	0.348
7475	0.344
7525	0.360
7575	0.336
7625	0.360
7675	0.408
7725	0.404
7775	0.412
7825	0.464
7875	0.452
7925	0.432
7975	0.424
8025	0.420
8075	0.416
8125	0.412
8175	0.396
8225	0.416
8275	0.420
8325	0.440
8375	0.460
8425	0.484
