Position	Percent G+C 1 .. 2948
125	0.036
175	0.048
225	0.064
275	0.100
325	0.116
375	0.116
425	0.108
475	0.092
525	0.048
575	0.032
625	0.048
675	0.056
725	0.084
775	0.096
825	0.104
875	0.084
925	0.092
975	0.084
1025	0.092
1075	0.084
1125	0.096
1175	0.092
1225	0.076
1275	0.076
1325	0.080
1375	0.072
1425	0.068
1475	0.136
1525	0.172
1575	0.216
1625	0.308
1675	0.400
1725	0.404
1775	0.424
1825	0.444
1875	0.384
1925	0.324
1975	0.264
2025	0.204
2075	0.140
2125	0.104
2175	0.068
2225	0.060
2275	0.068
2325	0.072
2375	0.056
2425	0.052
2475	0.060
2525	0.048
2575	0.044
2625	0.048
2675	0.048
2725	0.044
2775	0.048
