Position	Percent G+C 1 .. 9933
125	0.336
175	0.356
225	0.376
275	0.316
325	0.268
375	0.272
425	0.300
475	0.352
525	0.404
575	0.440
625	0.412
675	0.400
725	0.384
775	0.400
825	0.408
875	0.456
925	0.464
975	0.452
1025	0.424
1075	0.400
1125	0.360
1175	0.360
1225	0.368
1275	0.352
1325	0.384
1375	0.404
1425	0.432
1475	0.456
1525	0.480
1575	0.460
1625	0.444
1675	0.408
1725	0.360
1775	0.340
1825	0.316
1875	0.320
1925	0.320
1975	0.340
2025	0.376
2075	0.384
2125	0.360
2175	0.356
2225	0.372
2275	0.344
2325	0.316
2375	0.356
2425	0.364
2475	0.344
2525	0.336
2575	0.356
2625	0.332
2675	0.340
2725	0.352
2775	0.340
2825	0.344
2875	0.332
2925	0.336
2975	0.308
3025	0.320
3075	0.304
3125	0.320
3175	0.316
3225	0.336
3275	0.336
3325	0.372
3375	0.360
3425	0.372
3475	0.384
3525	0.380
3575	0.356
3625	0.348
3675	0.332
3725	0.288
3775	0.300
3825	0.316
3875	0.312
3925	0.300
3975	0.312
4025	0.300
4075	0.312
4125	0.340
4175	0.356
4225	0.356
4275	0.376
4325	0.360
4375	0.368
4425	0.372
4475	0.388
4525	0.400
4575	0.376
4625	0.352
4675	0.316
4725	0.348
4775	0.324
4825	0.368
4875	0.348
4925	0.352
4975	0.304
5025	0.296
5075	0.296
5125	0.312
5175	0.356
5225	0.372
5275	0.384
5325	0.396
5375	0.400
5425	0.372
5475	0.380
5525	0.408
5575	0.360
5625	0.368
5675	0.388
5725	0.380
5775	0.368
5825	0.388
5875	0.360
5925	0.368
5975	0.352
6025	0.352
6075	0.344
6125	0.368
6175	0.352
6225	0.380
6275	0.356
6325	0.360
6375	0.372
6425	0.376
6475	0.360
6525	0.384
6575	0.404
6625	0.400
6675	0.400
6725	0.392
6775	0.368
6825	0.336
6875	0.308
6925	0.304
6975	0.316
7025	0.328
7075	0.328
7125	0.344
7175	0.380
7225	0.400
7275	0.380
7325	0.400
7375	0.412
7425	0.388
7475	0.388
7525	0.420
7575	0.428
7625	0.444
7675	0.424
7725	0.388
7775	0.364
7825	0.364
7875	0.380
7925	0.416
7975	0.444
8025	0.408
8075	0.360
8125	0.272
8175	0.208
8225	0.160
8275	0.188
8325	0.208
8375	0.240
8425	0.260
8475	0.308
8525	0.320
8575	0.308
8625	0.312
8675	0.296
8725	0.240
8775	0.220
8825	0.216
8875	0.212
8925	0.216
8975	0.236
9025	0.264
9075	0.260
9125	0.236
9175	0.236
9225	0.244
9275	0.236
9325	0.228
9375	0.252
9425	0.248
9475	0.236
9525	0.212
9575	0.220
9625	0.204
9675	0.200
9725	0.200
9775	0.184
