Position	Percent G+C 1 .. 2691
125	0.204
175	0.188
225	0.152
275	0.172
325	0.180
375	0.164
425	0.168
475	0.152
525	0.140
575	0.140
625	0.152
675	0.132
725	0.128
775	0.136
825	0.132
875	0.132
925	0.148
975	0.136
1025	0.132
1075	0.128
1125	0.128
1175	0.116
1225	0.160
1275	0.172
1325	0.212
1375	0.208
1425	0.252
1475	0.240
1525	0.248
1575	0.252
1625	0.292
1675	0.236
1725	0.220
1775	0.216
1825	0.176
1875	0.184
1925	0.216
1975	0.212
2025	0.212
2075	0.236
2125	0.200
2175	0.176
2225	0.208
2275	0.220
2325	0.200
2375	0.184
2425	0.176
2475	0.164
2525	0.148
