Position	Percent G+C 1 .. 3393
125	0.068
175	0.072
225	0.080
275	0.092
325	0.088
375	0.072
425	0.068
475	0.072
525	0.056
575	0.056
625	0.060
675	0.064
725	0.056
775	0.068
825	0.068
875	0.076
925	0.092
975	0.092
1025	0.084
1075	0.104
1125	0.104
1175	0.092
1225	0.108
1275	0.116
1325	0.092
1375	0.080
1425	0.076
1475	0.052
1525	0.040
1575	0.040
1625	0.052
1675	0.056
1725	0.088
1775	0.088
1825	0.104
1875	0.108
1925	0.112
1975	0.100
2025	0.104
2075	0.100
2125	0.104
2175	0.104
2225	0.088
2275	0.084
2325	0.088
2375	0.072
2425	0.076
2475	0.084
2525	0.088
2575	0.076
2625	0.072
2675	0.080
2725	0.092
2775	0.092
2825	0.112
2875	0.116
2925	0.104
2975	0.084
3025	0.080
3075	0.064
3125	0.080
3175	0.076
3225	0.072
