Position	Percent G+C 1 .. 21996
125	0.088
175	0.096
225	0.072
275	0.108
325	0.160
375	0.204
425	0.232
475	0.248
525	0.268
575	0.276
625	0.260
675	0.308
725	0.348
775	0.352
825	0.380
875	0.404
925	0.408
975	0.424
1025	0.416
1075	0.412
1125	0.416
1175	0.408
1225	0.424
1275	0.472
1325	0.444
1375	0.464
1425	0.456
1475	0.440
1525	0.396
1575	0.416
1625	0.408
1675	0.416
1725	0.416
1775	0.408
1825	0.404
1875	0.408
1925	0.420
1975	0.420
2025	0.444
2075	0.464
2125	0.468
2175	0.488
2225	0.488
2275	0.512
2325	0.516
2375	0.516
2425	0.484
2475	0.488
2525	0.460
2575	0.456
2625	0.460
2675	0.452
2725	0.456
2775	0.464
2825	0.456
2875	0.432
2925	0.448
2975	0.424
3025	0.420
3075	0.428
3125	0.440
3175	0.424
3225	0.448
3275	0.460
3325	0.456
3375	0.480
3425	0.500
3475	0.484
3525	0.496
3575	0.480
3625	0.456
3675	0.440
3725	0.448
3775	0.424
3825	0.420
3875	0.432
3925	0.460
3975	0.488
4025	0.496
4075	0.528
4125	0.532
4175	0.556
4225	0.528
4275	0.532
4325	0.552
4375	0.552
4425	0.520
4475	0.544
4525	0.528
4575	0.492
4625	0.460
4675	0.476
4725	0.496
4775	0.476
4825	0.460
4875	0.480
4925	0.464
4975	0.428
5025	0.472
5075	0.500
5125	0.496
5175	0.492
5225	0.504
5275	0.484
5325	0.472
5375	0.500
5425	0.548
5475	0.532
5525	0.548
5575	0.540
5625	0.532
5675	0.488
5725	0.492
5775	0.464
5825	0.480
5875	0.488
5925	0.496
5975	0.488
6025	0.496
6075	0.500
6125	0.488
6175	0.476
6225	0.460
6275	0.468
6325	0.488
6375	0.488
6425	0.496
6475	0.544
6525	0.552
6575	0.540
6625	0.532
6675	0.548
6725	0.548
6775	0.568
6825	0.560
6875	0.552
6925	0.544
6975	0.524
7025	0.508
7075	0.484
7125	0.480
7175	0.476
7225	0.476
7275	0.476
7325	0.512
7375	0.532
7425	0.528
7475	0.524
7525	0.516
7575	0.496
7625	0.464
7675	0.452
7725	0.448
7775	0.452
7825	0.456
7875	0.488
7925	0.516
7975	0.532
8025	0.524
8075	0.520
8125	0.524
8175	0.520
8225	0.512
8275	0.512
8325	0.504
8375	0.500
8425	0.480
8475	0.476
8525	0.480
8575	0.488
8625	0.480
8675	0.488
8725	0.488
8775	0.468
8825	0.504
8875	0.500
8925	0.504
8975	0.500
9025	0.544
9075	0.512
9125	0.540
9175	0.524
9225	0.520
9275	0.508
9325	0.532
9375	0.508
9425	0.512
9475	0.548
9525	0.528
9575	0.492
9625	0.508
9675	0.524
9725	0.496
9775	0.508
9825	0.496
9875	0.484
9925	0.464
9975	0.448
10025	0.448
10075	0.488
10125	0.492
10175	0.492
