Position	Percent G+C 1 .. 3516
125	0.172
175	0.168
225	0.164
275	0.156
325	0.164
375	0.124
425	0.104
475	0.104
525	0.132
575	0.100
625	0.108
675	0.112
725	0.116
775	0.100
825	0.108
875	0.096
925	0.104
975	0.116
1025	0.108
1075	0.136
1125	0.152
1175	0.184
1225	0.180
1275	0.196
1325	0.212
1375	0.212
1425	0.196
1475	0.176
1525	0.184
1575	0.148
1625	0.152
1675	0.120
1725	0.136
1775	0.116
1825	0.092
1875	0.092
1925	0.112
1975	0.100
2025	0.124
2075	0.160
2125	0.156
2175	0.164
2225	0.180
2275	0.192
2325	0.196
2375	0.192
2425	0.176
2475	0.164
2525	0.120
2575	0.096
2625	0.084
2675	0.108
2725	0.100
2775	0.104
2825	0.100
2875	0.112
2925	0.088
2975	0.076
3025	0.084
3075	0.120
3125	0.136
3175	0.204
3225	0.228
3275	0.236
3325	0.208
3375	0.192
