Position	Percent G+C 1 .. 2743
125	0.076
175	0.072
225	0.068
275	0.076
325	0.092
375	0.088
425	0.076
475	0.064
525	0.064
575	0.064
625	0.064
675	0.072
725	0.088
775	0.076
825	0.064
875	0.068
925	0.068
975	0.068
1025	0.080
1075	0.088
1125	0.084
1175	0.100
1225	0.108
1275	0.104
1325	0.100
1375	0.104
1425	0.092
1475	0.072
1525	0.068
1575	0.080
1625	0.072
1675	0.068
1725	0.068
1775	0.056
1825	0.040
1875	0.060
1925	0.052
1975	0.052
2025	0.080
2075	0.076
2125	0.068
2175	0.068
2225	0.072
2275	0.056
2325	0.052
2375	0.064
2425	0.072
2475	0.068
2525	0.060
2575	0.060
