Position	Percent G+C 1 .. 4425
125	0.148
175	0.196
225	0.240
275	0.296
325	0.300
375	0.312
425	0.316
475	0.296
525	0.260
575	0.312
625	0.352
675	0.368
725	0.364
775	0.372
825	0.332
875	0.316
925	0.272
975	0.284
1025	0.292
1075	0.268
1125	0.272
1175	0.304
1225	0.292
1275	0.276
1325	0.280
1375	0.248
1425	0.208
1475	0.204
1525	0.192
1575	0.208
1625	0.208
1675	0.212
1725	0.228
1775	0.216
1825	0.212
1875	0.236
1925	0.232
1975	0.216
2025	0.212
2075	0.240
2125	0.220
2175	0.228
2225	0.240
2275	0.264
2325	0.244
2375	0.260
2425	0.268
2475	0.252
2525	0.260
2575	0.272
2625	0.276
2675	0.248
2725	0.236
2775	0.224
2825	0.236
2875	0.240
2925	0.256
2975	0.276
3025	0.288
3075	0.264
3125	0.264
3175	0.280
3225	0.284
3275	0.276
3325	0.260
3375	0.236
3425	0.240
3475	0.292
3525	0.332
3575	0.400
3625	0.452
3675	0.496
3725	0.500
3775	0.528
3825	0.532
3875	0.556
3925	0.556
3975	0.572
4025	0.580
4075	0.572
4125	0.568
4175	0.580
4225	0.572
4275	0.520
