Position	Percent G+C 1 .. 15975
125	0.112
175	0.124
225	0.140
275	0.148
325	0.136
375	0.132
425	0.124
475	0.132
525	0.140
575	0.160
625	0.176
675	0.180
725	0.156
775	0.124
825	0.132
875	0.120
925	0.136
975	0.180
1025	0.196
1075	0.176
1125	0.188
1175	0.172
1225	0.156
1275	0.176
1325	0.172
1375	0.156
1425	0.164
1475	0.160
1525	0.132
1575	0.148
1625	0.152
1675	0.152
1725	0.136
1775	0.156
1825	0.144
1875	0.144
1925	0.128
1975	0.144
2025	0.128
2075	0.156
2125	0.156
2175	0.156
2225	0.140
2275	0.144
2325	0.132
2375	0.132
2425	0.124
2475	0.148
2525	0.160
2575	0.164
2625	0.144
2675	0.172
2725	0.148
2775	0.148
2825	0.152
2875	0.164
2925	0.160
2975	0.200
3025	0.212
3075	0.196
3125	0.200
3175	0.200
3225	0.152
3275	0.140
3325	0.144
3375	0.136
3425	0.116
3475	0.132
3525	0.136
3575	0.136
3625	0.160
3675	0.168
3725	0.160
3775	0.140
3825	0.156
3875	0.168
3925	0.176
3975	0.196
4025	0.208
4075	0.200
4125	0.164
4175	0.152
4225	0.160
4275	0.164
4325	0.156
4375	0.172
4425	0.172
4475	0.136
4525	0.164
4575	0.164
4625	0.160
4675	0.160
4725	0.184
4775	0.148
4825	0.144
4875	0.160
4925	0.180
4975	0.176
5025	0.184
5075	0.176
5125	0.168
5175	0.148
5225	0.144
5275	0.144
5325	0.156
5375	0.148
5425	0.140
5475	0.156
5525	0.160
5575	0.180
5625	0.180
5675	0.192
5725	0.180
5775	0.176
5825	0.192
5875	0.212
5925	0.224
5975	0.264
6025	0.268
6075	0.236
6125	0.216
6175	0.204
6225	0.172
6275	0.164
6325	0.160
6375	0.156
6425	0.168
6475	0.176
6525	0.184
6575	0.184
6625	0.192
6675	0.208
6725	0.200
6775	0.204
6825	0.188
6875	0.184
6925	0.140
6975	0.128
7025	0.128
7075	0.124
7125	0.116
7175	0.144
7225	0.144
7275	0.132
7325	0.148
7375	0.148
7425	0.116
7475	0.124
7525	0.144
7575	0.132
7625	0.124
7675	0.152
7725	0.136
7775	0.132
7825	0.140
7875	0.128
7925	0.112
7975	0.116
8025	0.084
8075	0.100
8125	0.124
8175	0.128
8225	0.128
8275	0.152
8325	0.148
8375	0.156
8425	0.168
8475	0.176
8525	0.164
8575	0.156
8625	0.184
8675	0.200
8725	0.208
8775	0.200
8825	0.188
8875	0.136
8925	0.120
8975	0.120
9025	0.132
9075	0.128
9125	0.136
9175	0.124
9225	0.088
9275	0.088
9325	0.100
9375	0.128
9425	0.148
9475	0.164
9525	0.164
9575	0.160
9625	0.148
9675	0.140
9725	0.132
9775	0.136
9825	0.140
9875	0.140
9925	0.144
9975	0.148
10025	0.136
10075	0.156
10125	0.128
10175	0.116
10225	0.108
10275	0.108
10325	0.100
10375	0.132
10425	0.124
10475	0.144
10525	0.140
10575	0.120
10625	0.092
10675	0.120
10725	0.112
10775	0.120
10825	0.132
10875	0.144
10925	0.112
10975	0.104
11025	0.100
11075	0.092
11125	0.088
11175	0.088
11225	0.096
11275	0.092
11325	0.084
11375	0.076
11425	0.060
11475	0.060
11525	0.060
11575	0.060
11625	0.056
11675	0.072
11725	0.068
11775	0.060
11825	0.084
11875	0.096
11925	0.092
11975	0.076
12025	0.108
12075	0.096
12125	0.092
12175	0.108
12225	0.128
12275	0.096
12325	0.100
12375	0.108
12425	0.096
12475	0.100
12525	0.104
12575	0.108
12625	0.088
12675	0.104
12725	0.124
12775	0.148
12825	0.172
12875	0.204
12925	0.244
12975	0.276
13025	0.288
13075	0.276
13125	0.292
13175	0.256
13225	0.204
13275	0.168
13325	0.148
13375	0.120
13425	0.108
13475	0.096
13525	0.140
13575	0.140
13625	0.136
13675	0.160
13725	0.152
13775	0.116
13825	0.112
13875	0.128
13925	0.116
13975	0.128
14025	0.124
14075	0.124
14125	0.100
14175	0.096
14225	0.104
14275	0.108
14325	0.116
14375	0.108
14425	0.104
14475	0.096
14525	0.100
14575	0.088
14625	0.120
14675	0.108
14725	0.108
14775	0.136
14825	0.188
14875	0.188
14925	0.176
14975	0.200
15025	0.168
15075	0.112
15125	0.108
15175	0.140
15225	0.124
15275	0.128
15325	0.152
15375	0.136
15425	0.116
15475	0.100
15525	0.080
15575	0.076
15625	0.072
15675	0.068
15725	0.112
15775	0.132
15825	0.132
