Position	Percent G+C 1 .. 2948
125	0.068
175	0.080
225	0.080
275	0.092
325	0.072
375	0.072
425	0.056
475	0.056
525	0.076
575	0.088
625	0.080
675	0.076
725	0.068
775	0.044
825	0.040
875	0.072
925	0.080
975	0.076
1025	0.084
1075	0.096
1125	0.084
1175	0.076
1225	0.088
1275	0.072
1325	0.064
1375	0.060
1425	0.060
1475	0.056
1525	0.056
1575	0.060
1625	0.064
1675	0.084
1725	0.084
1775	0.084
1825	0.088
1875	0.100
1925	0.084
1975	0.076
2025	0.076
2075	0.060
2125	0.040
2175	0.060
2225	0.072
2275	0.064
2325	0.088
2375	0.096
2425	0.068
2475	0.064
2525	0.088
2575	0.072
2625	0.052
2675	0.076
2725	0.084
2775	0.068
