Position	Percent G+C 1 .. 4380
125	0.052
175	0.044
225	0.048
275	0.060
325	0.060
375	0.064
425	0.056
475	0.052
525	0.044
575	0.056
625	0.068
675	0.068
725	0.080
775	0.080
825	0.080
875	0.080
925	0.076
975	0.060
1025	0.120
1075	0.212
1125	0.280
1175	0.348
1225	0.380
1275	0.356
1325	0.284
1375	0.256
1425	0.256
1475	0.268
1525	0.292
1575	0.292
1625	0.276
1675	0.268
1725	0.304
1775	0.304
1825	0.332
1875	0.376
1925	0.356
1975	0.296
2025	0.268
2075	0.232
2125	0.196
2175	0.192
2225	0.196
2275	0.192
2325	0.204
2375	0.192
2425	0.224
2475	0.244
2525	0.256
2575	0.252
2625	0.260
2675	0.252
2725	0.256
2775	0.236
2825	0.220
2875	0.244
2925	0.224
2975	0.224
3025	0.232
3075	0.256
3125	0.224
3175	0.236
3225	0.224
3275	0.224
3325	0.204
3375	0.216
3425	0.216
3475	0.216
3525	0.232
3575	0.280
3625	0.268
3675	0.280
3725	0.280
3775	0.264
3825	0.232
3875	0.236
3925	0.192
3975	0.172
4025	0.168
4075	0.192
4125	0.184
4175	0.212
4225	0.216
