Position	Percent G+C 1 .. 7164
125	0.104
175	0.132
225	0.148
275	0.160
325	0.156
375	0.140
425	0.116
475	0.116
525	0.136
575	0.128
625	0.148
675	0.160
725	0.168
775	0.164
825	0.152
875	0.124
925	0.100
975	0.072
1025	0.040
1075	0.036
1125	0.024
1175	0.020
1225	0.020
1275	0.036
1325	0.056
1375	0.064
1425	0.068
1475	0.064
1525	0.056
1575	0.032
1625	0.036
1675	0.052
1725	0.060
1775	0.064
1825	0.068
1875	0.068
1925	0.060
1975	0.072
2025	0.068
2075	0.084
2125	0.076
2175	0.084
2225	0.068
2275	0.088
2325	0.072
2375	0.076
2425	0.072
2475	0.076
2525	0.052
2575	0.056
2625	0.056
2675	0.044
2725	0.040
2775	0.040
2825	0.052
2875	0.064
2925	0.076
2975	0.068
3025	0.088
3075	0.112
3125	0.116
3175	0.140
3225	0.176
3275	0.180
3325	0.164
3375	0.160
3425	0.172
3475	0.164
3525	0.164
3575	0.176
3625	0.192
3675	0.200
3725	0.200
3775	0.180
3825	0.152
3875	0.124
3925	0.064
3975	0.044
4025	0.040
4075	0.036
4125	0.032
4175	0.036
4225	0.040
4275	0.072
4325	0.072
4375	0.080
4425	0.080
4475	0.076
4525	0.056
4575	0.056
4625	0.056
4675	0.060
4725	0.072
4775	0.084
4825	0.076
4875	0.084
4925	0.080
4975	0.068
5025	0.056
5075	0.060
5125	0.056
5175	0.060
5225	0.060
5275	0.064
5325	0.080
5375	0.080
5425	0.076
5475	0.088
5525	0.092
5575	0.076
5625	0.076
5675	0.096
5725	0.108
5775	0.096
5825	0.108
5875	0.128
5925	0.132
5975	0.128
6025	0.140
6075	0.152
6125	0.128
6175	0.108
6225	0.096
6275	0.092
6325	0.080
6375	0.080
6425	0.104
6475	0.120
6525	0.120
6575	0.128
6625	0.140
6675	0.112
6725	0.096
6775	0.100
6825	0.080
6875	0.088
6925	0.112
6975	0.124
7025	0.116
