Position	Percent G+C 1 .. 4645
125	0.292
175	0.292
225	0.320
275	0.324
325	0.296
375	0.272
425	0.272
475	0.236
525	0.232
575	0.272
625	0.296
675	0.248
725	0.264
775	0.264
825	0.244
875	0.256
925	0.300
975	0.292
1025	0.284
1075	0.272
1125	0.224
1175	0.240
1225	0.252
1275	0.276
1325	0.268
1375	0.292
1425	0.264
1475	0.268
1525	0.264
1575	0.280
1625	0.308
1675	0.312
1725	0.300
1775	0.320
1825	0.360
1875	0.340
1925	0.364
1975	0.376
2025	0.324
2075	0.268
2125	0.268
2175	0.240
2225	0.220
2275	0.252
2325	0.260
2375	0.296
2425	0.296
2475	0.324
2525	0.312
2575	0.340
2625	0.340
2675	0.368
2725	0.336
2775	0.324
2825	0.320
2875	0.288
2925	0.280
2975	0.276
3025	0.292
3075	0.280
3125	0.276
3175	0.236
3225	0.256
3275	0.236
3325	0.224
3375	0.232
3425	0.252
3475	0.284
3525	0.320
3575	0.348
3625	0.372
3675	0.396
3725	0.360
3775	0.340
3825	0.332
3875	0.316
3925	0.316
3975	0.324
4025	0.324
4075	0.316
4125	0.292
4175	0.296
4225	0.328
4275	0.372
4325	0.384
4375	0.384
4425	0.332
4475	0.260
