Position	Percent G+C 1 .. 2967
125	0.256
175	0.224
225	0.224
275	0.224
325	0.208
375	0.216
425	0.264
475	0.272
525	0.304
575	0.352
625	0.356
675	0.324
725	0.332
775	0.284
825	0.232
875	0.236
925	0.284
975	0.316
1025	0.356
1075	0.376
1125	0.380
1175	0.376
1225	0.372
1275	0.408
1325	0.440
1375	0.444
1425	0.404
1475	0.372
1525	0.316
1575	0.300
1625	0.308
1675	0.328
1725	0.300
1775	0.276
1825	0.236
1875	0.208
1925	0.208
1975	0.272
2025	0.296
2075	0.300
2125	0.300
2175	0.272
2225	0.204
2275	0.184
2325	0.168
2375	0.184
2425	0.184
2475	0.192
2525	0.204
2575	0.212
2625	0.204
2675	0.216
2725	0.244
2775	0.256
2825	0.264
