Position	Percent G+C 1 .. 5723
125	0.144
175	0.140
225	0.144
275	0.172
325	0.164
375	0.144
425	0.128
475	0.108
525	0.064
575	0.068
625	0.068
675	0.072
725	0.080
775	0.080
825	0.064
875	0.068
925	0.060
975	0.056
1025	0.044
1075	0.064
1125	0.056
1175	0.056
1225	0.052
1275	0.068
1325	0.064
1375	0.072
1425	0.084
1475	0.080
1525	0.088
1575	0.076
1625	0.072
1675	0.060
1725	0.072
1775	0.064
1825	0.064
1875	0.048
1925	0.088
1975	0.104
2025	0.132
2075	0.160
2125	0.176
2175	0.144
2225	0.144
2275	0.104
2325	0.088
2375	0.104
2425	0.112
2475	0.124
2525	0.136
2575	0.152
2625	0.164
2675	0.160
2725	0.128
2775	0.124
2825	0.092
2875	0.084
2925	0.092
2975	0.084
3025	0.076
3075	0.072
3125	0.056
3175	0.056
3225	0.072
3275	0.084
3325	0.108
3375	0.104
3425	0.076
3475	0.108
3525	0.112
3575	0.104
3625	0.112
3675	0.136
3725	0.108
3775	0.156
3825	0.164
3875	0.176
3925	0.176
3975	0.176
4025	0.128
4075	0.128
4125	0.116
4175	0.096
4225	0.116
4275	0.100
4325	0.104
4375	0.104
4425	0.136
4475	0.116
4525	0.144
4575	0.128
4625	0.124
4675	0.112
4725	0.108
4775	0.096
4825	0.092
4875	0.088
4925	0.064
4975	0.068
5025	0.056
5075	0.064
5125	0.068
5175	0.084
5225	0.080
5275	0.100
5325	0.084
5375	0.080
5425	0.076
5475	0.084
5525	0.076
5575	0.084
