Position	Percent G+C 1 .. 4310
125	0.068
175	0.076
225	0.108
275	0.128
325	0.132
375	0.140
425	0.128
475	0.104
525	0.112
575	0.108
625	0.112
675	0.112
725	0.104
775	0.092
825	0.104
875	0.108
925	0.140
975	0.168
1025	0.180
1075	0.176
1125	0.152
1175	0.124
1225	0.096
1275	0.072
1325	0.048
1375	0.048
1425	0.044
1475	0.044
1525	0.032
1575	0.044
1625	0.052
1675	0.048
1725	0.060
1775	0.064
1825	0.056
1875	0.048
1925	0.060
1975	0.060
2025	0.080
2075	0.104
2125	0.100
2175	0.096
2225	0.080
2275	0.056
2325	0.036
2375	0.036
2425	0.048
2475	0.060
2525	0.080
2575	0.076
2625	0.080
2675	0.064
2725	0.060
2775	0.064
2825	0.080
2875	0.076
2925	0.080
2975	0.080
3025	0.072
3075	0.068
3125	0.068
3175	0.076
3225	0.080
3275	0.080
3325	0.080
3375	0.072
3425	0.060
3475	0.064
3525	0.056
3575	0.044
3625	0.048
3675	0.056
3725	0.036
3775	0.056
3825	0.068
3875	0.088
3925	0.080
3975	0.080
4025	0.084
4075	0.088
4125	0.088
4175	0.096
