Position	Percent G+C 1 .. 4903
125	0.060
175	0.060
225	0.076
275	0.096
325	0.084
375	0.092
425	0.088
475	0.084
525	0.064
575	0.080
625	0.088
675	0.088
725	0.092
775	0.100
825	0.104
875	0.092
925	0.096
975	0.100
1025	0.112
1075	0.148
1125	0.156
1175	0.176
1225	0.192
1275	0.204
1325	0.192
1375	0.196
1425	0.188
1475	0.172
1525	0.152
1575	0.140
1625	0.156
1675	0.168
1725	0.168
1775	0.152
1825	0.136
1875	0.112
1925	0.096
1975	0.108
2025	0.120
2075	0.108
2125	0.100
2175	0.088
2225	0.068
2275	0.076
2325	0.076
2375	0.068
2425	0.084
2475	0.092
2525	0.108
2575	0.124
2625	0.132
2675	0.132
2725	0.128
2775	0.116
2825	0.104
2875	0.104
2925	0.112
2975	0.096
3025	0.092
3075	0.076
3125	0.068
3175	0.036
3225	0.064
3275	0.068
3325	0.072
3375	0.080
3425	0.092
3475	0.072
3525	0.056
3575	0.084
3625	0.092
3675	0.092
3725	0.092
3775	0.100
3825	0.092
3875	0.072
3925	0.060
3975	0.068
4025	0.048
4075	0.032
4125	0.048
4175	0.068
4225	0.068
4275	0.084
4325	0.100
4375	0.100
4425	0.096
4475	0.108
4525	0.120
4575	0.120
4625	0.124
4675	0.128
4725	0.112
4775	0.092
