Position	Percent G+C 1 .. 9184
125	0.056
175	0.068
225	0.072
275	0.060
325	0.060
375	0.064
425	0.072
475	0.072
525	0.088
575	0.096
625	0.088
675	0.072
725	0.072
775	0.068
825	0.060
875	0.068
925	0.076
975	0.084
1025	0.092
1075	0.104
1125	0.116
1175	0.120
1225	0.136
1275	0.140
1325	0.140
1375	0.136
1425	0.148
1475	0.140
1525	0.128
1575	0.128
1625	0.124
1675	0.128
1725	0.128
1775	0.132
1825	0.132
1875	0.136
1925	0.132
1975	0.112
2025	0.108
2075	0.112
2125	0.136
2175	0.132
2225	0.148
2275	0.164
2325	0.152
2375	0.120
2425	0.120
2475	0.128
2525	0.108
2575	0.096
2625	0.104
2675	0.088
2725	0.068
2775	0.092
2825	0.112
2875	0.124
2925	0.132
2975	0.140
3025	0.124
3075	0.128
3125	0.184
3175	0.220
3225	0.248
3275	0.268
3325	0.264
3375	0.208
3425	0.192
3475	0.156
3525	0.156
3575	0.152
3625	0.136
3675	0.128
3725	0.136
3775	0.128
3825	0.128
3875	0.136
3925	0.144
3975	0.124
4025	0.112
4075	0.124
4125	0.128
4175	0.116
4225	0.140
4275	0.144
4325	0.136
4375	0.148
4425	0.132
4475	0.128
4525	0.104
4575	0.100
4625	0.080
4675	0.112
4725	0.120
4775	0.156
4825	0.148
4875	0.156
4925	0.124
4975	0.092
5025	0.080
5075	0.096
5125	0.096
5175	0.100
5225	0.108
5275	0.124
5325	0.128
5375	0.132
5425	0.160
5475	0.192
5525	0.192
5575	0.176
5625	0.152
5675	0.144
5725	0.148
5775	0.112
5825	0.108
5875	0.108
5925	0.100
5975	0.084
6025	0.104
6075	0.104
6125	0.112
6175	0.128
6225	0.120
6275	0.128
6325	0.140
6375	0.156
6425	0.144
6475	0.152
6525	0.152
6575	0.168
6625	0.164
6675	0.172
6725	0.176
6775	0.176
6825	0.156
6875	0.168
6925	0.148
6975	0.128
7025	0.120
7075	0.128
7125	0.124
7175	0.124
7225	0.128
7275	0.124
7325	0.164
7375	0.196
7425	0.240
7475	0.276
7525	0.348
7575	0.352
7625	0.344
7675	0.332
7725	0.312
7775	0.248
7825	0.204
7875	0.188
7925	0.184
7975	0.196
8025	0.212
8075	0.240
8125	0.236
8175	0.212
8225	0.212
8275	0.200
8325	0.184
8375	0.176
8425	0.172
8475	0.176
8525	0.208
8575	0.180
8625	0.172
8675	0.208
8725	0.192
8775	0.148
8825	0.168
8875	0.176
8925	0.148
8975	0.152
9025	0.176
