Position	Percent G+C 1 .. 9198
125	0.104
175	0.108
225	0.132
275	0.144
325	0.144
375	0.148
425	0.132
475	0.124
525	0.104
575	0.104
625	0.132
675	0.132
725	0.132
775	0.148
825	0.136
875	0.108
925	0.116
975	0.116
1025	0.112
1075	0.108
1125	0.108
1175	0.136
1225	0.144
1275	0.148
1325	0.156
1375	0.156
1425	0.140
1475	0.140
1525	0.128
1575	0.124
1625	0.136
1675	0.156
1725	0.160
1775	0.180
1825	0.196
1875	0.172
1925	0.156
1975	0.140
2025	0.136
2075	0.132
2125	0.140
2175	0.120
2225	0.116
2275	0.140
2325	0.152
2375	0.160
2425	0.176
2475	0.180
2525	0.144
2575	0.120
2625	0.112
2675	0.120
2725	0.128
2775	0.120
2825	0.120
2875	0.128
2925	0.116
2975	0.092
3025	0.128
3075	0.132
3125	0.144
3175	0.152
3225	0.188
3275	0.180
3325	0.192
3375	0.168
3425	0.152
3475	0.132
3525	0.108
3575	0.116
3625	0.108
3675	0.136
3725	0.140
3775	0.136
3825	0.116
3875	0.172
3925	0.164
3975	0.156
4025	0.184
4075	0.200
4125	0.168
4175	0.164
4225	0.176
4275	0.160
4325	0.132
4375	0.128
4425	0.124
4475	0.116
4525	0.116
4575	0.128
4625	0.144
4675	0.152
4725	0.164
4775	0.164
4825	0.176
4875	0.148
4925	0.124
4975	0.164
5025	0.168
5075	0.172
5125	0.196
5175	0.196
5225	0.148
5275	0.132
5325	0.148
5375	0.144
5425	0.180
5475	0.188
5525	0.200
5575	0.156
5625	0.136
5675	0.084
5725	0.060
5775	0.040
5825	0.036
5875	0.044
5925	0.084
5975	0.120
6025	0.164
6075	0.192
6125	0.208
6175	0.204
6225	0.184
6275	0.176
6325	0.196
6375	0.200
6425	0.224
6475	0.256
6525	0.288
6575	0.272
6625	0.240
6675	0.184
6725	0.136
6775	0.072
6825	0.040
6875	0.040
6925	0.048
6975	0.060
7025	0.064
7075	0.076
7125	0.084
7175	0.088
7225	0.076
7275	0.072
7325	0.056
7375	0.044
7425	0.044
7475	0.052
7525	0.068
7575	0.080
7625	0.080
7675	0.076
7725	0.080
7775	0.064
7825	0.064
7875	0.064
7925	0.060
7975	0.072
8025	0.076
8075	0.084
8125	0.100
8175	0.108
8225	0.092
8275	0.104
8325	0.112
8375	0.108
8425	0.112
8475	0.132
8525	0.120
8575	0.104
8625	0.096
8675	0.088
8725	0.068
8775	0.068
8825	0.076
8875	0.084
8925	0.072
8975	0.068
9025	0.072
